Variant,ConfigName,n,runtime_med,runtime_iqr,runtime_iqr_ratio,compile_med,compile_iqr,compile_iqr_ratio,size_med
A,EXP_DBL_0829,10,2.007569,0.009212,0.004589,0.314591,0.011004,0.034979,448472
C,EXP_DBL_1405,10,3.977584,0.018220,0.004581,0.336376,0.013002,0.038653,448440
C,EXP_DBL_0188,10,3.759541,0.017206,0.004577,0.307974,0.018146,0.058921,448440
A,EXP_DBL_0077,10,1.972802,0.009028,0.004576,0.302076,0.008819,0.029195,448440
C,EXP_DBL_0606,10,3.804247,0.017396,0.004573,0.308561,0.012926,0.041891,448440
A,EXP_DBL_0220,10,1.976174,0.009016,0.004562,0.311269,0.014346,0.046089,448440
A,EXP_DBL_0200,10,1.975232,0.009000,0.004556,0.308915,0.010720,0.034702,448440
C,EXP_DBL_1182,10,3.856747,0.017544,0.004549,0.316409,0.008588,0.027142,448440
C,EXP_DBL_0604,10,3.798593,0.017281,0.004549,0.309821,0.006656,0.021483,448440
A,EXP_ABL_061_disable-last-run-tracking,10,1.980967,0.009005,0.004546,0.313223,0.012992,0.041478,448440
A,EXP_DBL_0221,10,1.973935,0.008970,0.004544,0.314418,0.012812,0.040748,448440
A,EXP_DBL_1414,10,2.087143,0.009479,0.004542,0.330265,0.010879,0.032940,448440
A,EXP_DBL_0141,10,1.976814,0.008979,0.004542,0.309630,0.008148,0.026315,448440
C,EXP_ABL_047_disable-machine-sink,10,3.757380,0.017064,0.004541,0.311461,0.009823,0.031538,448424
C,EXP_DBL_0174,10,3.752682,0.017034,0.004539,0.311918,0.011331,0.036327,448440
B,EXP_DBL_0130,10,4.742570,0.021457,0.004524,0.307764,0.009071,0.029474,448424
A,EXP_DBL_0006,10,1.980973,0.008958,0.004522,0.309358,0.009845,0.031824,448440
A,EXP_DBL_0156,10,1.980118,0.008943,0.004516,0.314997,0.016087,0.051070,448440
A,EXP_DBL_1646,10,2.001002,0.009011,0.004503,0.305941,0.018403,0.060152,448440
A,EXP_DBL_0023,10,1.983513,0.008907,0.004491,0.309221,0.006732,0.021771,448440
A,EXP_DBL_0185,10,1.972087,0.008855,0.004490,0.309158,0.008220,0.026588,448440
A,EXP_ABL_029_disable-ifcvt-triangle-false,10,1.984911,0.008909,0.004488,0.314546,0.009056,0.028791,448440
A,EXP_DBL_0106,10,1.978136,0.008873,0.004486,0.304226,0.014796,0.048635,448440
B,EXP_DBL_0674,10,5.124335,0.022947,0.004478,0.315097,0.009657,0.030648,448440
C,EXP_DBL_0015,10,3.761012,0.016816,0.004471,0.313496,0.010583,0.033758,448440
A,EXP_DBL_0350,10,1.988070,0.008888,0.004471,0.310548,0.010176,0.032768,448440
C,EXP_DBL_0610,10,3.813883,0.017047,0.004470,0.315584,0.015236,0.048279,448440
A,EXP_DBL_0290,10,1.934563,0.008638,0.004465,0.316615,0.012383,0.039111,448440
C,EXP_DBL_0215,10,3.756539,0.016745,0.004458,0.308536,0.011876,0.038491,448440
A,EXP_DBL_0981,10,2.016599,0.008979,0.004453,0.316520,0.009230,0.029161,448440
B,EXP_DBL_1334,10,6.082301,0.027072,0.004451,0.330244,0.017341,0.052510,448440
C,EXP_DBL_0201,10,3.751496,0.016673,0.004444,0.312859,0.009704,0.031017,448440
A,EXP_ABL_055_disable-type-promotion,10,1.979348,0.008796,0.004444,0.308689,0.011749,0.038061,448440
C,EXP_DBL_0124,10,3.754322,0.016682,0.004443,0.306542,0.013752,0.044862,448440
A,EXP_DBL_0176,10,1.973326,0.008768,0.004443,0.304484,0.007586,0.024914,448440
B,EXP_DBL_1405,10,6.248019,0.027750,0.004441,0.336376,0.013002,0.038653,448440
A,EXP_DBL_0363,10,1.986851,0.008795,0.004427,0.307789,0.008228,0.026733,448440
C,EXP_ABL_044_disable-icp,10,3.765648,0.016659,0.004424,0.309664,0.017485,0.056464,448440
C,EXP_DBL_0141,10,3.752276,0.016601,0.004424,0.309630,0.008148,0.026315,448440
B,EXP_DBL_1406,10,6.272463,0.027701,0.004416,0.333730,0.006353,0.019036,448440
A,EXP_DBL_0084,10,1.968774,0.008658,0.004398,0.308327,0.009149,0.029673,448440
C,EXP_ABL_069_disable-vp,10,3.768041,0.016539,0.004389,0.305280,0.012684,0.041549,448440
A,EXP_DBL_0426,10,1.986082,0.008697,0.004379,0.311967,0.005988,0.019194,448440
A,EXP_DBL_0199,10,1.971812,0.008630,0.004377,0.309037,0.005618,0.018179,448440
B,EXP_DBL_1414,10,6.304819,0.027578,0.004374,0.330265,0.010879,0.032940,448440
B,EXP_DBL_1434,10,6.289480,0.027504,0.004373,0.333252,0.005219,0.015661,448440
B,EXP_DBL_1429,10,6.305594,0.027509,0.004363,0.334865,0.008192,0.024464,448440
C,EXP_ABL_019_disable-cgp-branch-opts,10,3.760114,0.016382,0.004357,0.308771,0.019236,0.062299,448440
A,EXP_ABL_044_disable-icp,10,1.976943,0.008593,0.004347,0.309664,0.017485,0.056464,448440
C,EXP_DBL_0847,10,3.832811,0.016656,0.004346,0.335802,0.005182,0.015432,448392
A,EXP_DBL_0109,10,1.976192,0.008588,0.004346,0.304434,0.008031,0.026380,448440
A,EXP_ABL_038_disable-cgp-delete-phis,10,1.977350,0.008591,0.004345,0.312261,0.012997,0.041622,448440
A,EXP_DBL_0103,10,1.975844,0.008584,0.004344,0.301976,0.016035,0.053100,448440
C,EXP_ABL_049_disable-non-allocatable-phys-copy-opt,10,3.763114,0.016340,0.004342,0.310450,0.006631,0.021359,448440
A,EXP_DBL_0078,10,1.979001,0.008582,0.004337,0.309267,0.013721,0.044366,448440
C,EXP_DBL_0837,10,3.825140,0.016547,0.004326,0.334241,0.006609,0.019773,448440
C,EXP_DBL_0247,10,3.805618,0.016447,0.004322,0.308820,0.008858,0.028683,448440
A,EXP_DBL_0832,10,2.043214,0.008829,0.004321,0.333919,0.008309,0.024883,448440
B,EXP_DBL_1424,10,5.824526,0.025141,0.004316,0.336116,0.008580,0.025527,448424
C,EXP_DBL_0011,10,3.764757,0.016230,0.004311,0.306428,0.007201,0.023500,448440
A,EXP_DBL_0066,10,1.975885,0.008487,0.004295,0.307512,0.008905,0.028958,448440
B,EXP_DBL_1360,10,6.187194,0.026505,0.004284,0.336263,0.012094,0.035966,448440
A,EXP_ABL_020_disable-cgp-select2branch,10,1.978751,0.008477,0.004284,0.309213,0.012625,0.040829,448440
A,EXP_ABL_011_Inline,10,1.951786,0.008336,0.004271,0.323750,0.009053,0.027963,448440
A,EXP_ABL_083_disable-strictnode-mutation,10,1.978341,0.008446,0.004269,0.313836,0.008654,0.027575,448440
A,EXP_DBL_0005,10,1.981683,0.008442,0.004260,0.311858,0.010791,0.034602,448440
B,EXP_DBL_1430,10,6.303970,0.026837,0.004257,0.337939,0.006856,0.020288,448440
A,EXP_DBL_0126,10,1.969134,0.008347,0.004239,0.305594,0.009269,0.030331,448440
A,EXP_ABL_076_disable-i2p-p2i-opt,10,1.980883,0.008387,0.004234,0.305607,0.009435,0.030873,448440
C,EXP_DBL_1551,10,3.838097,0.016244,0.004232,0.319936,0.004967,0.015525,448440
A,EXP_DBL_0081,10,1.976232,0.008355,0.004228,0.311986,0.016528,0.052977,448440
A,EXP_DBL_0809,10,2.008531,0.008491,0.004227,0.316110,0.014510,0.045902,448440
B,EXP_DBL_1349,10,6.170867,0.026062,0.004223,0.330088,0.010469,0.031716,448440
C,EXP_DBL_0270,10,3.646180,0.015389,0.004221,0.314345,0.008112,0.025806,448440
B,EXP_DBL_1312,10,6.194399,0.026029,0.004202,0.318311,0.010323,0.032431,448440
C,EXP_DBL_0157,10,3.755979,0.015741,0.004191,0.305860,0.003232,0.010567,448440
A,EXP_ABL_043_disable-gep-const-evaluation,10,1.976461,0.008260,0.004179,0.305222,0.009234,0.030253,448440
A,EXP_ABL_023_disable-early-taildup,10,1.978254,0.008263,0.004177,0.314129,0.011296,0.035960,448440
A,EXP_DBL_0009,10,1.973970,0.008243,0.004176,0.305362,0.010477,0.034310,448440
B,EXP_DBL_0960,10,4.732479,0.019746,0.004172,0.312943,0.026859,0.085827,448424
B,EXP_DBL_1396,10,6.263891,0.026124,0.004171,0.335747,0.004666,0.013897,448440
C,EXP_DBL_0171,10,3.752946,0.015648,0.004170,0.309577,0.007161,0.023132,448440
A,EXP_DBL_0131,10,1.976164,0.008241,0.004170,0.301405,0.016259,0.053944,448440
C,EXP_DBL_1572,10,3.845305,0.016032,0.004169,0.315238,0.007912,0.025098,448440
C,EXP_DBL_0794,10,3.828735,0.015946,0.004165,0.313040,0.011319,0.036158,448424
A,EXP_DBL_0367,10,1.984846,0.008248,0.004155,0.308658,0.021193,0.068662,448440
C,EXP_DBL_0448,10,3.824941,0.015886,0.004153,0.317167,0.014425,0.045481,448440
A,EXP_DBL_0272,10,1.937055,0.008022,0.004141,0.313665,0.008521,0.027166,448440
A,EXP_DBL_0229,10,1.978160,0.008183,0.004137,0.308704,0.008134,0.026349,448440
C,EXP_DBL_0032,10,3.760933,0.015544,0.004133,0.314461,0.014291,0.045446,448440
C,EXP_DBL_0068,10,3.753297,0.015507,0.004132,0.309582,0.014129,0.045639,448440
A,EXP_ABL_040_disable-constant-hoisting,10,1.977282,0.008153,0.004123,0.310609,0.009037,0.029094,448440
A,EXP_DBL_0198,10,1.969413,0.008117,0.004122,0.309125,0.013782,0.044584,448440
A,EXP_DBL_0058,10,1.973421,0.008122,0.004116,0.307589,0.008216,0.026711,448440
A,EXP_DBL_0001,10,1.983947,0.008163,0.004115,0.315025,0.009531,0.030255,448440
C,EXP_DBL_0214,10,3.759197,0.015458,0.004112,0.304968,0.009730,0.031905,448440
C,EXP_DBL_0185,10,3.757076,0.015445,0.004111,0.309158,0.008220,0.026588,448440
B,EXP_DBL_1415,10,6.274768,0.025732,0.004101,0.333256,0.011143,0.033437,448440
C,EXP_ABL_048_disable-mergeicmps,10,3.761164,0.015362,0.004084,0.299350,0.016278,0.054378,448440
A,EXP_DBL_000_BASELINE,10,1.983186,0.008069,0.004069,0.316904,0.008462,0.026702,448440
C,EXP_DBL_0336,10,3.692513,0.015009,0.004065,0.318973,0.006242,0.019569,448440
A,EXP_ABL_067_disable-sample-loader-inlining,10,1.978333,0.008034,0.004061,0.308024,0.008729,0.028339,448440
B,EXP_DBL_0711,10,4.729183,0.019187,0.004057,0.319677,0.019000,0.059435,448424
A,EXP_DBL_0087,10,1.970880,0.007995,0.004057,0.309554,0.007808,0.025223,448440
A,EXP_DBL_0115,10,1.974785,0.007996,0.004049,0.308619,0.010615,0.034395,448440
C,EXP_DBL_1155,10,3.817152,0.015440,0.004045,0.322692,0.010435,0.032337,448440
B,EXP_DBL_1250,10,5.143672,0.020758,0.004036,0.319661,0.012236,0.038278,448440
A,EXP_ABL_053_disable-select-optimize,10,1.981547,0.007997,0.004036,0.304576,0.011329,0.037196,448440
A,EXP_DBL_0056,10,1.973604,0.007938,0.004022,0.314661,0.017592,0.055908,448440
C,EXP_DBL_0452,10,3.716530,0.014912,0.004012,0.307996,0.012660,0.041104,448440
C,EXP_ABL_058_disable-cfi-fixup,10,3.764826,0.015094,0.004009,0.303324,0.010593,0.034923,448440
A,EXP_DBL_0155,10,1.977243,0.007918,0.004005,0.309759,0.011719,0.037833,448472
A,EXP_DBL_0522,10,1.995034,0.007987,0.004003,0.309600,0.004063,0.013123,448440
A,EXP_DBL_0076,10,1.977164,0.007910,0.004001,0.314411,0.016409,0.052190,448440
A,EXP_DBL_0173,10,1.976949,0.007895,0.003994,0.307219,0.016421,0.053450,448440
A,EXP_DBL_0234,10,1.976422,0.007884,0.003989,0.308436,0.009787,0.031731,448440
C,EXP_ABL_031_disable-tail-calls,10,3.771824,0.015038,0.003987,0.305662,0.009348,0.030583,448440
C,EXP_DBL_0041,10,3.764508,0.014950,0.003971,0.307555,0.010631,0.034566,448440
C,EXP_DBL_0159,10,3.759463,0.014897,0.003963,0.312519,0.012386,0.039633,448440
C,EXP_DBL_0230,10,3.751635,0.014863,0.003962,0.309470,0.007981,0.025789,448472
C,EXP_DBL_0182,10,3.754155,0.014848,0.003955,0.305151,0.014899,0.048825,448440
A,EXP_ABL_046_disable-machine-dce,10,1.982518,0.007833,0.003951,0.306706,0.012323,0.040179,448440
C,EXP_DBL_0114,10,3.750912,0.014800,0.003946,0.309466,0.015863,0.051259,448440
A,EXP_DBL_0425,10,1.990935,0.007856,0.003946,0.310225,0.012530,0.040390,448440
A,EXP_DBL_0029,10,1.980234,0.007812,0.003945,0.308144,0.013625,0.044216,448440
A,EXP_DBL_0063,10,1.973632,0.007778,0.003941,0.305866,0.010284,0.033623,448440
A,EXP_ABL_047_disable-machine-sink,10,1.978938,0.007776,0.003929,0.311461,0.009823,0.031538,448424
A,EXP_DBL_0093,10,1.978649,0.007770,0.003927,0.305095,0.008789,0.028807,448440
C,EXP_ABL_080_disable-peephole,10,3.764496,0.014756,0.003920,0.312563,0.005746,0.018383,448616
B,EXP_ABL_076_disable-i2p-p2i-opt,10,4.737514,0.018528,0.003911,0.305607,0.009435,0.030873,448440
C,EXP_DBL_1036,10,3.837404,0.015006,0.003910,0.315482,0.015903,0.050409,448440
A,EXP_DBL_0136,10,1.974120,0.007714,0.003908,0.308223,0.012618,0.040938,448440
A,EXP_DBL_0360,10,1.986524,0.007721,0.003887,0.311266,0.007444,0.023915,448440
A,EXP_DBL_0028,10,1.976738,0.007684,0.003887,0.307183,0.010239,0.033332,448440
C,EXP_DBL_0044,10,3.753810,0.014585,0.003885,0.307372,0.012322,0.040088,448440
B,EXP_DBL_1442,10,6.302815,0.024463,0.003881,0.334062,0.010647,0.031871,448440
C,EXP_DBL_0081,10,3.758330,0.014570,0.003877,0.311986,0.016528,0.052977,448440
A,EXP_DBL_1638,10,1.998397,0.007745,0.003876,0.310413,0.008818,0.028407,448440
C,EXP_DBL_0172,10,3.753732,0.014542,0.003874,0.306808,0.013086,0.042652,448440
C,EXP_DBL_0364,10,3.784822,0.014652,0.003871,0.310884,0.008744,0.028126,448440
C,EXP_DBL_0121,10,3.751900,0.014514,0.003868,0.311856,0.009445,0.030286,448440
C,EXP_DBL_0102,10,3.759784,0.014531,0.003865,0.306978,0.009616,0.031325,448440
A,EXP_ABL_010_disable-lftr,10,1.981958,0.007643,0.003856,0.316244,0.005375,0.016996,448440
A,EXP_DBL_0086,10,1.974388,0.007568,0.003833,0.308847,0.013670,0.044261,448440
C,EXP_DBL_0234,10,3.754889,0.014337,0.003818,0.308436,0.009787,0.031731,448440
A,EXP_DBL_0194,10,1.973409,0.007528,0.003815,0.303677,0.022139,0.072903,448440
B,EXP_DBL_1043,10,4.757262,0.018143,0.003814,0.314527,0.007300,0.023209,448424
A,EXP_DBL_0128,10,1.975494,0.007529,0.003811,0.305985,0.007413,0.024227,448472
C,EXP_ABL_018_disable-branch-fold,10,3.760185,0.014260,0.003792,0.313186,0.010623,0.033919,448440
A,EXP_DBL_0011,10,1.980114,0.007505,0.003790,0.306428,0.007201,0.023500,448440
C,EXP_DBL_0053,10,3.746084,0.014195,0.003789,0.303282,0.017614,0.058078,448440
C,EXP_DBL_0216,10,3.754005,0.014158,0.003771,0.318906,0.012750,0.039980,448440
A,EXP_ABL_012_disable-loop-level-heuristics,10,1.983078,0.007467,0.003765,0.316239,0.006517,0.020608,448440
B,EXP_DBL_1418,10,6.279331,0.023620,0.003762,0.334211,0.006416,0.019197,448440
B,EXP_DBL_1238,10,5.131272,0.019301,0.003761,0.321354,0.015000,0.046677,448440
A,EXP_DBL_0216,10,1.972435,0.007408,0.003756,0.318906,0.012750,0.039980,448440
C,EXP_ABL_038_disable-cgp-delete-phis,10,3.758135,0.014104,0.003753,0.312261,0.012997,0.041622,448440
C,EXP_DBL_0778,10,3.816814,0.014226,0.003727,0.322480,0.013003,0.040322,448440
A,EXP_DBL_0047,10,1.973834,0.007356,0.003727,0.309956,0.008628,0.027836,448424
B,EXP_DBL_1433,10,6.308704,0.023496,0.003724,0.339277,0.004354,0.012833,448440
B,EXP_DBL_1397,10,6.308583,0.023479,0.003722,0.338636,0.006655,0.019652,448440
A,EXP_DBL_0027,10,1.982531,0.007359,0.003712,0.312482,0.004682,0.014983,448440
A,EXP_DBL_0068,10,1.974029,0.007326,0.003711,0.309582,0.014129,0.045639,448440
C,EXP_DBL_0327,10,3.653521,0.013554,0.003710,0.315785,0.007648,0.024219,448440
A,EXP_DBL_0222,10,1.974245,0.007322,0.003709,0.314146,0.003509,0.011170,448440
A,EXP_DBL_0203,10,1.970638,0.007306,0.003707,0.310179,0.010767,0.034712,448440
A,EXP_DBL_0095,10,1.969461,0.007284,0.003698,0.311555,0.009460,0.030364,448440
A,EXP_DBL_0312,10,1.933913,0.007132,0.003688,0.298631,0.010037,0.033610,448440
A,EXP_DBL_0193,10,1.975357,0.007273,0.003682,0.310225,0.008567,0.027615,448440
A,EXP_DBL_0365,10,1.980689,0.007287,0.003679,0.310016,0.011016,0.035534,448440
C,EXP_ABL_078_disable-partial-inlining,10,3.761055,0.013834,0.003678,0.304210,0.011935,0.039233,448440
C,EXP_DBL_0023,10,3.763447,0.013815,0.003671,0.309221,0.006732,0.021771,448440
A,EXP_DBL_0209,10,1.974603,0.007236,0.003665,0.304880,0.007529,0.024695,448440
A,EXP_ABL_030_disable-ifcvt-triangle-rev,10,1.979702,0.007248,0.003661,0.311895,0.015346,0.049202,448440
A,EXP_DBL_0104,10,1.974163,0.007225,0.003660,0.306371,0.007505,0.024496,448440
A,EXP_DBL_0152,10,1.969896,0.007206,0.003658,0.306103,0.014470,0.047272,448440
A,EXP_DBL_1634,10,1.995694,0.007297,0.003656,0.308391,0.014494,0.046999,448440
C,EXP_DBL_0107,10,3.753434,0.013714,0.003654,0.308746,0.011540,0.037377,448440
A,EXP_DBL_0190,10,1.978615,0.007228,0.003653,0.308281,0.005752,0.018658,448440
C,EXP_ABL_017_disable-block-placement,10,3.753487,0.013694,0.003648,0.320057,0.016202,0.050622,448376
C,EXP_DBL_0003,10,3.766636,0.013727,0.003644,0.310716,0.007843,0.025242,448440
A,EXP_ABL_050_disable-phi-elim-edge-splitting,10,1.977288,0.007205,0.003644,0.309896,0.007792,0.025144,448440
C,EXP_ABL_025_disable-ifcvt-forked-diamond,10,3.756263,0.013661,0.003637,0.316113,0.010930,0.034576,448440
C,EXP_DBL_0348,10,3.775161,0.013680,0.003624,0.313085,0.012015,0.038376,448440
C,EXP_DBL_0178,10,3.761024,0.013613,0.003619,0.317642,0.008345,0.026272,448440
A,EXP_DBL_0046,10,1.982266,0.007174,0.003619,0.307781,0.009092,0.029540,448440
A,EXP_ABL_081_disable-post-ra,10,1.981498,0.007167,0.003617,0.305278,0.021159,0.069311,448440
A,EXP_DBL_0153,10,1.971312,0.007116,0.003610,0.315094,0.007803,0.024764,448440
C,EXP_DBL_0158,10,3.749339,0.013519,0.003606,0.305682,0.011172,0.036548,448440
A,EXP_ABL_014_disable-machine-licm,10,1.980282,0.007117,0.003594,0.314805,0.014437,0.045860,448376
A,EXP_DBL_0212,10,1.976034,0.007095,0.003591,0.305682,0.015799,0.051684,448440
A,EXP_DBL_0052,10,1.978664,0.007097,0.003587,0.314636,0.008423,0.026771,448440
C,EXP_DBL_0219,10,3.759161,0.013475,0.003585,0.317636,0.010909,0.034344,448440
C,EXP_DBL_0223,10,3.751333,0.013444,0.003584,0.307858,0.008782,0.028526,448440
C,EXP_DBL_0147,10,3.749521,0.013398,0.003573,0.306362,0.011454,0.037387,448472
A,EXP_DBL_0015,10,1.976482,0.007061,0.003573,0.313496,0.010583,0.033758,448440
C,EXP_DBL_0153,10,3.746590,0.013382,0.003572,0.315094,0.007803,0.024764,448440
A,EXP_DBL_0717,10,2.010239,0.007179,0.003571,0.315504,0.007362,0.023334,448440
B,EXP_DBL_1421,10,6.299350,0.022472,0.003567,0.333929,0.005060,0.015153,448440
C,EXP_DBL_0131,10,3.749286,0.013313,0.003551,0.301405,0.016259,0.053944,448440
B,EXP_DBL_1436,10,6.299404,0.022343,0.003547,0.330298,0.010564,0.031983,448440
C,EXP_DBL_0187,10,3.764085,0.013346,0.003546,0.309333,0.011440,0.036983,448440
A,EXP_DBL_0353,10,1.990858,0.007059,0.003546,0.312464,0.008116,0.025974,448440
C,EXP_DBL_0403,10,3.705354,0.013122,0.003541,0.308762,0.013898,0.045012,448440
C,EXP_DBL_0200,10,3.749346,0.013256,0.003536,0.308915,0.010720,0.034702,448440
C,EXP_DBL_0069,10,3.759450,0.013284,0.003533,0.308802,0.008922,0.028892,448440
A,EXP_ABL_019_disable-cgp-branch-opts,10,1.978879,0.006992,0.003533,0.308771,0.019236,0.062299,448440
A,EXP_DBL_0101,10,1.974239,0.006973,0.003532,0.314281,0.014553,0.046306,448440
A,EXP_ABL_032_disable-tail-duplicate,10,1.983208,0.007002,0.003531,0.314729,0.010263,0.032609,448440
C,EXP_DBL_0116,10,3.748115,0.013227,0.003529,0.310854,0.009197,0.029586,448440
C,EXP_DBL_0256,10,3.808693,0.013436,0.003528,0.307709,0.004590,0.014917,448440
A,EXP_DBL_0004,10,1.974464,0.006948,0.003519,0.308357,0.010975,0.035592,448440
C,EXP_DBL_0145,10,3.751021,0.013192,0.003517,0.308601,0.006421,0.020807,448440
C,EXP_ABL_042_disable-demotion,10,3.760212,0.013217,0.003515,0.308798,0.012848,0.041606,448440
A,EXP_DBL_0097,10,1.974839,0.006926,0.003507,0.304617,0.012638,0.041488,448376
A,EXP_DBL_0090,10,1.974995,0.006917,0.003502,0.308808,0.011020,0.035686,448440
C,EXP_ABL_062_disable-layout-fsprofile-loader,10,3.763283,0.013149,0.003494,0.318669,0.008780,0.027552,448440
C,EXP_DBL_0515,10,3.811806,0.013316,0.003493,0.311294,0.011784,0.037855,448376
C,EXP_DBL_0189,10,3.754854,0.013001,0.003462,0.306050,0.012192,0.039837,448440
A,EXP_ABL_070_disable-whole-program-visibility,10,1.980045,0.006827,0.003448,0.307902,0.013543,0.043985,448440
A,EXP_DBL_0813,10,2.005401,0.006910,0.003446,0.311022,0.015914,0.051167,448440
C,EXP_ABL_050_disable-phi-elim-edge-splitting,10,3.754389,0.012910,0.003439,0.309896,0.007792,0.025144,448440
C,EXP_DBL_0139,10,3.760290,0.012906,0.003432,0.307658,0.013858,0.045044,448440
C,EXP_DBL_0393,10,3.687162,0.012566,0.003408,0.313546,0.009175,0.029262,448440
C,EXP_ABL_075_disable-dfa-sched,10,3.769445,0.012838,0.003406,0.309408,0.010473,0.033849,448440
A,EXP_DBL_0002,10,1.981110,0.006739,0.003402,0.310049,0.012215,0.039397,448440
C,EXP_DBL_0058,10,3.756568,0.012752,0.003395,0.307589,0.008216,0.026711,448440
C,EXP_DBL_0129,10,3.752022,0.012724,0.003391,0.305441,0.018551,0.060735,448440
C,EXP_DBL_0176,10,3.751914,0.012707,0.003387,0.304484,0.007586,0.024914,448440
C,EXP_DBL_0126,10,3.749185,0.012696,0.003386,0.305594,0.009269,0.030331,448440
C,EXP_DBL_0134,10,3.758585,0.012635,0.003362,0.313094,0.012986,0.041476,448440
C,EXP_DBL_0323,10,3.660103,0.012298,0.003360,0.313635,0.008508,0.027127,448440
B,EXP_DBL_0179,10,4.710712,0.015770,0.003348,0.299697,0.013269,0.044275,448424
C,EXP_DBL_0108,10,3.756677,0.012539,0.003338,0.311107,0.012956,0.041645,448440
A,EXP_DBL_0071,10,1.977791,0.006576,0.003325,0.310621,0.007610,0.024499,448440
C,EXP_ABL_008_disable-vector-combine,10,3.770161,0.012515,0.003319,0.312519,0.015864,0.050762,448440
A,EXP_DBL_1420,10,2.087940,0.006923,0.003316,0.329109,0.008611,0.026165,448440
C,EXP_DBL_0916,10,3.824341,0.012664,0.003311,0.314529,0.016299,0.051820,448440
C,EXP_DBL_0472,10,3.781572,0.012428,0.003286,0.316561,0.009691,0.030613,448440
A,EXP_DBL_1499,10,2.026056,0.006649,0.003282,0.317756,0.014641,0.046076,448440
A,EXP_DBL_0134,10,1.979178,0.006464,0.003266,0.313094,0.012986,0.041476,448440
A,EXP_DBL_0188,10,1.974980,0.006445,0.003263,0.307974,0.018146,0.058921,448440
C,EXP_DBL_0127,10,3.756381,0.012203,0.003249,0.312036,0.010502,0.033656,448440
A,EXP_ABL_051_disable-postra-machine-sink,10,1.981368,0.006435,0.003248,0.309389,0.010637,0.034381,448440
C,EXP_ABL_073_disable-cgp-gc-opts,10,3.766153,0.012207,0.003241,0.312616,0.016214,0.051866,448440
A,EXP_ABL_072_disable-cgp,10,1.980094,0.006413,0.003239,0.310356,0.007144,0.023019,448472
A,EXP_DBL_0148,10,1.973557,0.006389,0.003237,0.312189,0.009848,0.031545,448440
C,EXP_DBL_0004,10,3.763369,0.012143,0.003227,0.308357,0.010975,0.035592,448440
C,EXP_DBL_0012,10,3.763877,0.012144,0.003226,0.308332,0.011737,0.038066,448440
A,EXP_DBL_0033,10,1.982965,0.006393,0.003224,0.304714,0.017397,0.057093,448440
C,EXP_DBL_0064,10,3.758382,0.012094,0.003218,0.303514,0.014806,0.048782,448472
A,EXP_DBL_0161,10,1.972151,0.006337,0.003213,0.306215,0.004892,0.015976,448440
C,EXP_DBL_0226,10,3.751664,0.012041,0.003210,0.310998,0.014000,0.045016,448440
C,EXP_ABL_007_EnumSizeOpt,10,3.707129,0.011858,0.003199,0.300498,0.013294,0.044240,448440
C,EXP_DBL_0135,10,3.748336,0.011946,0.003187,0.303955,0.011600,0.038164,448440
A,EXP_DBL_0003,10,1.978743,0.006288,0.003178,0.310716,0.007843,0.025242,448440
B,EXP_DBL_1291,10,6.135827,0.019495,0.003177,0.320778,0.022622,0.070522,448440
C,EXP_ABL_035_disable-memop-opt,10,3.770345,0.011978,0.003177,0.302658,0.015211,0.050258,448440
A,EXP_DBL_0070,10,1.975340,0.006273,0.003176,0.308304,0.014322,0.046454,448440
C,EXP_DBL_1574,10,3.841795,0.012180,0.003170,0.318836,0.011120,0.034877,448616
C,EXP_DBL_0137,10,3.754732,0.011903,0.003170,0.307568,0.013566,0.044107,448440
A,EXP_ABL_049_disable-non-allocatable-phys-copy-opt,10,1.981220,0.006273,0.003166,0.310450,0.006631,0.021359,448440
C,EXP_DBL_0170,10,3.755290,0.011877,0.003163,0.306376,0.009667,0.031553,448440
