Variant,ConfigName,n,wall_mean,wall_med,wall_iqr,wall_iqr_ratio,compile_mean,compile_med,compile_iqr,compile_iqr_ratio,size_mean,size_med
rustls,EXP_DBL_1010,10,10.839686,10.827646,0.027101,0.002503,69.991494,69.991494,0.000000,0.000000,4291848.000000,4291848
rustls,EXP_DBL_0487,10,10.843606,10.841193,0.027052,0.002495,69.274581,69.274581,0.000000,0.000000,4317992.000000,4317992
rustls,EXP_DBL_1545,10,10.845211,10.836043,0.027027,0.002494,70.193282,70.193282,0.000000,0.000000,4309352.000000,4309352
rustls,EXP_DBL_1462,10,10.823472,10.806438,0.026934,0.002492,69.664002,69.664002,0.000000,0.000000,4308328.000000,4308328
rustls,EXP_DBL_0959,10,10.804388,10.792807,0.026898,0.002492,69.342289,69.342289,0.000000,0.000000,4309168.000000,4309168
rustls,EXP_DBL_0710,10,10.814839,10.815516,0.026943,0.002491,69.560472,69.560472,0.000000,0.000000,4311656.000000,4311656
rustls,EXP_DBL_0101,10,10.831906,10.826280,0.026960,0.002490,70.345480,70.345480,0.000000,0.000000,4318528.000000,4318528
rustls,EXP_DBL_0376,10,10.828429,10.819879,0.026940,0.002490,69.605081,69.605081,0.000000,0.000000,4312992.000000,4312992
rustls,EXP_DBL_0911,10,10.874719,10.860534,0.026931,0.002480,71.118711,71.118711,0.000000,0.000000,4392728.000000,4392728
rustls,EXP_ABL_004_disable-loop-idiom-vectorize-all,10,10.827685,10.818791,0.026794,0.002477,70.461467,70.461467,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0057,10,10.851148,10.841068,0.026816,0.002474,70.508800,70.508800,0.000000,0.000000,4312872.000000,4312872
rustls,EXP_DBL_1498,10,10.833536,10.824150,0.026731,0.002470,70.152096,70.152096,0.000000,0.000000,4309192.000000,4309192
rustls,EXP_DBL_0659,10,10.824640,10.823002,0.026720,0.002469,69.616286,69.616286,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0266,10,10.854930,10.840408,0.026726,0.002465,69.671143,69.671143,0.000000,0.000000,4270624.000000,4270624
rustls,EXP_DBL_1553,10,10.842178,10.821464,0.026663,0.002464,69.669643,69.669643,0.000000,0.000000,4309192.000000,4309192
rustls,EXP_DBL_0085,10,10.830053,10.818459,0.026659,0.002464,69.933658,69.933658,0.000000,0.000000,4309728.000000,4309728
rustls,EXP_DBL_0732,10,10.811781,10.801502,0.026588,0.002462,69.457269,69.457269,0.000000,0.000000,4311656.000000,4311656
rustls,EXP_DBL_1657,10,10.839231,10.832165,0.026638,0.002459,70.331417,70.331417,0.000000,0.000000,4342464.000000,4342464
rustls,EXP_DBL_1026,10,10.844259,10.838149,0.026621,0.002456,69.859256,69.859256,0.000000,0.000000,4309416.000000,4309416
rustls,EXP_DBL_1461,10,10.826080,10.814066,0.026553,0.002455,70.796876,70.796876,0.000000,0.000000,4306440.000000,4306440
rustls,EXP_DBL_0741,10,10.815311,10.803793,0.026512,0.002454,69.320993,69.320993,0.000000,0.000000,4311656.000000,4311656
rustls,EXP_DBL_0444,10,10.834431,10.821404,0.026544,0.002453,70.203342,70.203342,0.000000,0.000000,4310056.000000,4310056
rustls,EXP_DBL_0136,10,10.834098,10.828067,0.026529,0.002450,69.902636,69.902636,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0889,10,10.874453,10.864876,0.026611,0.002449,71.283591,71.283591,0.000000,0.000000,4392728.000000,4392728
rustls,EXP_DBL_1531,10,10.850067,10.837272,0.026540,0.002449,70.253031,70.253031,0.000000,0.000000,4309160.000000,4309160
rustls,EXP_DBL_1639,10,10.839247,10.828965,0.026486,0.002446,69.858174,69.858174,0.000000,0.000000,4309440.000000,4309440
rustls,EXP_DBL_0763,10,10.840435,10.829201,0.026455,0.002443,69.470960,69.470960,0.000000,0.000000,4309856.000000,4309856
rustls,EXP_DBL_0211,10,10.828101,10.815098,0.026369,0.002438,70.651883,70.651883,0.000000,0.000000,4313992.000000,4313992
rustls,EXP_DBL_1421,10,10.826100,10.805114,0.026347,0.002438,69.453933,69.453933,0.000000,0.000000,4308728.000000,4308728
rustls,EXP_DBL_0789,10,10.832118,10.818471,0.026365,0.002437,69.655536,69.655536,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0328,10,10.827389,10.815479,0.026352,0.002437,69.703519,69.703519,0.000000,0.000000,4317408.000000,4317408
rustls,EXP_DBL_1111,10,10.850507,10.827851,0.026350,0.002434,69.941485,69.941485,0.000000,0.000000,4316128.000000,4316128
rustls,EXP_DBL_0729,10,10.808557,10.795918,0.026244,0.002431,70.765209,70.765209,0.000000,0.000000,4311656.000000,4311656
rustls,EXP_DBL_0109,10,10.835829,10.826886,0.026302,0.002429,70.398517,70.398517,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0112,10,10.832287,10.823902,0.026280,0.002428,69.925330,69.925330,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0451,10,10.839789,10.828990,0.026270,0.002426,70.285018,70.285018,0.000000,0.000000,4310056.000000,4310056
rustls,EXP_DBL_1326,10,10.836506,10.827824,0.026202,0.002420,70.569969,70.569969,0.000000,0.000000,4294408.000000,4294408
rustls,EXP_DBL_0722,10,10.810700,10.797231,0.026128,0.002420,70.692652,70.692652,0.000000,0.000000,4311656.000000,4311656
rustls,EXP_DBL_0322,10,10.838664,10.830011,0.026185,0.002418,69.969935,69.969935,0.000000,0.000000,4317408.000000,4317408
rustls,EXP_DBL_0848,10,10.893170,10.876934,0.026282,0.002416,71.166318,71.166318,0.000000,0.000000,4402200.000000,4402200
rustls,EXP_DBL_0032,10,10.853345,10.838715,0.026190,0.002416,69.832927,69.832927,0.000000,0.000000,4311080.000000,4311080
rustls,EXP_DBL_1325,10,10.839498,10.811172,0.026087,0.002413,69.911758,69.911758,0.000000,0.000000,4327944.000000,4327944
rustls,EXP_DBL_1500,10,10.826074,10.824029,0.026075,0.002409,70.217012,70.217012,0.000000,0.000000,4309192.000000,4309192
rustls,EXP_DBL_0141,10,10.841208,10.830450,0.026085,0.002408,70.241454,70.241454,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1202,10,10.876045,10.868790,0.026164,0.002407,70.631530,70.631530,0.000000,0.000000,4303856.000000,4303856
rustls,EXP_DBL_0308,10,10.845039,10.835097,0.026077,0.002407,70.670936,70.670936,0.000000,0.000000,4317408.000000,4317408
rustls,EXP_DBL_1446,10,10.840215,10.824471,0.026006,0.002403,69.844591,69.844591,0.000000,0.000000,4308232.000000,4308232
rustls,EXP_DBL_0532,10,10.830421,10.811345,0.025981,0.002403,69.324455,69.324455,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0515,10,10.837490,10.821759,0.025878,0.002391,69.160297,69.160297,0.000000,0.000000,4261664.000000,4261664
rustls,EXP_DBL_1570,10,10.830646,10.812972,0.025853,0.002391,70.116148,70.116148,0.000000,0.000000,4309528.000000,4309528
rustls,EXP_ABL_074_disable-complex-addr-modes,10,10.825762,10.809969,0.025843,0.002391,70.390344,70.390344,0.000000,0.000000,4309696.000000,4309696
rustls,EXP_DBL_0031,10,10.853629,10.840109,0.025911,0.002390,70.065870,70.065870,0.000000,0.000000,4312872.000000,4312872
rustls,EXP_DBL_0859,10,10.878974,10.871050,0.025968,0.002389,71.493464,71.493464,0.000000,0.000000,4392728.000000,4392728
rustls,EXP_DBL_0529,10,10.823640,10.816826,0.025837,0.002389,69.332495,69.332495,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1234,10,10.828386,10.813735,0.025820,0.002388,70.451878,70.451878,0.000000,0.000000,4312784.000000,4312784
rustls,EXP_DBL_0078,10,10.849763,10.843136,0.025850,0.002384,70.323263,70.323263,0.000000,0.000000,4312872.000000,4312872
rustls,EXP_DBL_1322,10,10.847409,10.819089,0.025795,0.002384,70.992081,70.992081,0.000000,0.000000,4294408.000000,4294408
rustls,EXP_DBL_0822,10,10.836211,10.828488,0.025787,0.002381,69.855637,69.855637,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0921,10,10.824279,10.818852,0.025761,0.002381,69.735736,69.735736,0.000000,0.000000,4309168.000000,4309168
rustls,EXP_DBL_1086,10,10.820818,10.812129,0.025645,0.002372,70.831683,70.831683,0.000000,0.000000,4317760.000000,4317760
rustls,EXP_DBL_1426,10,10.829345,10.818096,0.025622,0.002368,70.907223,70.907223,0.000000,0.000000,4308232.000000,4308232
rustls,EXP_DBL_0527,10,10.834453,10.826369,0.025625,0.002367,69.314382,69.314382,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1310,10,10.850811,10.840950,0.025624,0.002364,69.569181,69.569181,0.000000,0.000000,4294408.000000,4294408
rustls,EXP_DBL_1198,10,10.852374,10.839697,0.025620,0.002364,70.587114,70.587114,0.000000,0.000000,4304624.000000,4304624
rustls,EXP_DBL_0071,10,10.849077,10.849397,0.025638,0.002363,70.524687,70.524687,0.000000,0.000000,4312872.000000,4312872
rustls,EXP_DBL_0960,10,10.817981,10.810364,0.025541,0.002363,69.622389,69.622389,0.000000,0.000000,4307632.000000,4307632
rustls,EXP_DBL_0965,10,10.812821,10.803826,0.025523,0.002362,69.832319,69.832319,0.000000,0.000000,4309168.000000,4309168
rustls,EXP_DBL_1612,10,10.844729,10.841216,0.025601,0.002361,70.290901,70.290901,0.000000,0.000000,4309440.000000,4309440
rustls,EXP_DBL_1584,10,10.850034,10.834630,0.025582,0.002361,69.629691,69.629691,0.000000,0.000000,4309440.000000,4309440
rustls,EXP_DBL_0181,10,10.827541,10.815244,0.025502,0.002358,70.605690,70.605690,0.000000,0.000000,4311496.000000,4311496
rustls,EXP_DBL_0174,10,10.818472,10.808113,0.025485,0.002358,69.531662,69.531662,0.000000,0.000000,4311496.000000,4311496
rustls,EXP_DBL_0354,10,10.827117,10.810308,0.025457,0.002355,70.497766,70.497766,0.000000,0.000000,4312992.000000,4312992
rustls,EXP_DBL_1179,10,10.869267,10.859748,0.025521,0.002350,70.296891,70.296891,0.000000,0.000000,4257104.000000,4257104
rustls,EXP_DBL_0291,10,10.855247,10.850969,0.025485,0.002349,70.832387,70.832387,0.000000,0.000000,4317408.000000,4317408
rustls,EXP_DBL_1057,10,10.820266,10.809100,0.025384,0.002348,69.850587,69.850587,0.000000,0.000000,4309416.000000,4309416
rustls,EXP_DBL_1482,10,10.835401,10.830701,0.025421,0.002347,71.002874,71.002874,0.000000,0.000000,4308232.000000,4308232
rustls,EXP_DBL_1516,10,10.828170,10.809747,0.025357,0.002346,70.072662,70.072662,0.000000,0.000000,4309192.000000,4309192
rustls,EXP_DBL_0541,10,10.827749,10.815648,0.025363,0.002345,69.520661,69.520661,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0901,10,10.866248,10.853666,0.025440,0.002344,71.255544,71.255544,0.000000,0.000000,4392728.000000,4392728
rustls,EXP_DBL_1490,10,10.836797,10.821769,0.025314,0.002339,69.911735,69.911735,0.000000,0.000000,4308232.000000,4308232
rustls,EXP_DBL_0809,10,10.837863,10.824060,0.025311,0.002338,71.125696,71.125696,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1385,10,10.826206,10.817777,0.025271,0.002336,70.219479,70.219479,0.000000,0.000000,4310856.000000,4310856
rustls,EXP_DBL_0759,10,10.835654,10.821448,0.025237,0.002332,69.582707,69.582707,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0926,10,10.824842,10.810379,0.025205,0.002332,69.805900,69.805900,0.000000,0.000000,4310928.000000,4310928
rustls,EXP_DBL_0386,10,10.847267,10.836403,0.025219,0.002327,69.367148,69.367148,0.000000,0.000000,4316640.000000,4316640
rustls,EXP_DBL_0305,10,10.850959,10.834681,0.025182,0.002324,71.977789,71.977789,0.000000,0.000000,4317408.000000,4317408
rustls,EXP_DBL_1396,10,10.824006,10.817401,0.025145,0.002324,69.589338,69.589338,0.000000,0.000000,4310856.000000,4310856
rustls,EXP_DBL_1077,10,10.822505,10.820251,0.025126,0.002322,69.772430,69.772430,0.000000,0.000000,4309416.000000,4309416
rustls,EXP_ABL_027_disable-ifcvt-simple-false,10,10.814431,10.812609,0.025109,0.002322,70.927458,70.927458,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0303,10,10.853349,10.844731,0.025158,0.002320,71.268849,71.268849,0.000000,0.000000,4320448.000000,4320448
rustls,EXP_DBL_1074,10,10.831741,10.825567,0.025102,0.002319,69.555225,69.555225,0.000000,0.000000,4309416.000000,4309416
rustls,EXP_DBL_1152,10,10.825439,10.799379,0.025049,0.002319,70.709097,70.709097,0.000000,0.000000,4317760.000000,4317760
rustls,EXP_DBL_0347,10,10.831145,10.819014,0.025018,0.002312,70.803053,70.803053,0.000000,0.000000,4312992.000000,4312992
rustls,EXP_DBL_0168,10,10.817971,10.807438,0.024986,0.002312,71.109204,71.109204,0.000000,0.000000,4311720.000000,4311720
rustls,EXP_DBL_0199,10,10.814039,10.803627,0.024974,0.002312,69.561333,69.561333,0.000000,0.000000,4311560.000000,4311560
rustls,EXP_DBL_0939,10,10.820276,10.810460,0.024981,0.002311,69.714623,69.714623,0.000000,0.000000,4309168.000000,4309168
rustls,EXP_DBL_1241,10,10.848541,10.827661,0.025014,0.002310,70.395048,70.395048,0.000000,0.000000,4304624.000000,4304624
rustls,EXP_DBL_0656,10,10.824924,10.820692,0.024991,0.002310,70.371561,70.371561,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0980,10,10.819532,10.804927,0.024961,0.002310,69.810240,69.810240,0.000000,0.000000,4309168.000000,4309168
rustls,EXP_DBL_0525,10,10.817162,10.811185,0.024944,0.002307,69.268871,69.268871,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1431,10,10.824326,10.809623,0.024932,0.002306,69.653665,69.653665,0.000000,0.000000,4308136.000000,4308136
rustls,EXP_DBL_1248,10,10.848763,10.836168,0.024900,0.002298,70.767208,70.767208,0.000000,0.000000,4294408.000000,4294408
rustls,EXP_ABL_067_disable-sample-loader-inlining,10,10.829486,10.818165,0.024858,0.002298,70.709140,70.709140,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_ABL_063_disable-nofree-inference,10,10.828851,10.817570,0.024841,0.002296,70.800608,70.800608,0.000000,0.000000,4309528.000000,4309528
rustls,EXP_ABL_013_InstSimplify-before-inline,10,10.835716,10.817870,0.024826,0.002295,70.076527,70.076527,0.000000,0.000000,4309416.000000,4309416
rustls,EXP_DBL_0044,10,10.840101,10.837546,0.024849,0.002293,70.172680,70.172680,0.000000,0.000000,4312872.000000,4312872
rustls,EXP_DBL_0969,10,10.817172,10.801975,0.024772,0.002293,69.829745,69.829745,0.000000,0.000000,4309168.000000,4309168
rustls,EXP_DBL_0147,10,10.838365,10.829847,0.024808,0.002291,70.412767,70.412767,0.000000,0.000000,4364560.000000,4364560
rustls,EXP_ABL_030_disable-ifcvt-triangle-rev,10,10.832076,10.818423,0.024703,0.002283,69.769898,69.769898,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_ABL_017_ScalarReplacementOfAggregates,10,10.829568,10.816396,0.024675,0.002281,70.325263,70.325263,0.000000,0.000000,4310856.000000,4310856
rustls,EXP_ABL_060_disable-global-outlining,10,10.827970,10.818638,0.024649,0.002278,70.373388,70.373388,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1468,10,10.842745,10.827306,0.024655,0.002277,70.914628,70.914628,0.000000,0.000000,4308232.000000,4308232
rustls,EXP_DBL_0504,10,10.830528,10.834573,0.024647,0.002275,69.453661,69.453661,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1102,10,10.832035,10.827841,0.024602,0.002272,69.885868,69.885868,0.000000,0.000000,4315840.000000,4315840
rustls,EXP_DBL_0122,10,10.831432,10.826583,0.024547,0.002267,69.956113,69.956113,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0330,10,10.840545,10.819159,0.024522,0.002267,70.784839,70.784839,0.000000,0.000000,4317408.000000,4317408
rustls,EXP_DBL_1255,10,10.864784,10.857769,0.024580,0.002264,70.881242,70.881242,0.000000,0.000000,4294784.000000,4294784
rustls,EXP_DBL_0788,10,10.840755,10.825540,0.024497,0.002263,70.740910,70.740910,0.000000,0.000000,4310656.000000,4310656
rustls,EXP_DBL_1402,10,10.833640,10.822802,0.024487,0.002263,70.749773,70.749773,0.000000,0.000000,4310984.000000,4310984
rustls,EXP_DBL_1134,10,10.829408,10.811856,0.024448,0.002261,70.050194,70.050194,0.000000,0.000000,4317760.000000,4317760
rustls,EXP_DBL_0662,10,10.828207,10.804779,0.024355,0.002254,69.486067,69.486067,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0238,10,10.833845,10.822729,0.024379,0.002253,69.451446,69.451446,0.000000,0.000000,4320168.000000,4320168
rustls,EXP_DBL_1009,10,10.812146,10.796220,0.024312,0.002252,68.784420,68.784420,0.000000,0.000000,4311080.000000,4311080
rustls,EXP_DBL_0241,10,10.835812,10.830986,0.024368,0.002250,69.447936,69.447936,0.000000,0.000000,4311496.000000,4311496
rustls,EXP_DBL_0514,10,10.839022,10.835282,0.024295,0.002242,70.336235,70.336235,0.000000,0.000000,4309856.000000,4309856
rustls,EXP_DBL_0512,10,10.832362,10.822836,0.024242,0.002240,69.018880,69.018880,0.000000,0.000000,4291936.000000,4291936
rustls,EXP_DBL_1372,10,10.826904,10.814034,0.024216,0.002239,70.298100,70.298100,0.000000,0.000000,4310856.000000,4310856
rustls,EXP_DBL_0816,10,10.826733,10.821145,0.024205,0.002237,70.930398,70.930398,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1613,10,10.841779,10.837760,0.024228,0.002236,70.204522,70.204522,0.000000,0.000000,4309440.000000,4309440
rustls,EXP_DBL_0061,10,10.856010,10.844059,0.024225,0.002234,70.092856,70.092856,0.000000,0.000000,4312872.000000,4312872
rustls,EXP_DBL_0037,10,10.837881,10.829424,0.024190,0.002234,70.227900,70.227900,0.000000,0.000000,4312840.000000,4312840
rustls,EXP_ABL_014_disable-machine-licm,10,10.841028,10.823180,0.024141,0.002230,69.809518,69.809518,0.000000,0.000000,4291936.000000,4291936
rustls,EXP_DBL_0658,10,10.825157,10.823040,0.024121,0.002229,69.459633,69.459633,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0589,10,10.830173,10.813643,0.024090,0.002228,69.444087,69.444087,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1298,10,10.848334,10.840701,0.024134,0.002226,71.393299,71.393299,0.000000,0.000000,4294408.000000,4294408
rustls,EXP_DBL_0090,10,10.827336,10.820282,0.024087,0.002226,70.253449,70.253449,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_1544,10,10.830983,10.828530,0.024083,0.002224,70.315410,70.315410,0.000000,0.000000,4307528.000000,4307528
rustls,EXP_DBL_0683,10,10.792445,10.789140,0.023993,0.002224,69.482168,69.482168,0.000000,0.000000,4311688.000000,4311688
rustls,EXP_DBL_0719,10,10.813642,10.799106,0.024005,0.002223,70.432166,70.432166,0.000000,0.000000,4311656.000000,4311656
rustls,EXP_DBL_1225,10,10.849767,10.835627,0.024056,0.002220,71.214677,71.214677,0.000000,0.000000,4304712.000000,4304712
rustls,EXP_DBL_0538,10,10.838395,10.828883,0.023993,0.002216,70.253564,70.253564,0.000000,0.000000,4308928.000000,4308928
rustls,EXP_DBL_1047,10,10.839085,10.824430,0.023930,0.002211,69.687387,69.687387,0.000000,0.000000,4309544.000000,4309544
rustls,EXP_DBL_1430,10,10.837031,10.825059,0.023921,0.002210,70.643994,70.643994,0.000000,0.000000,4308264.000000,4308264
rustls,EXP_DBL_0929,10,10.840673,10.824645,0.023872,0.002205,69.750665,69.750665,0.000000,0.000000,4309552.000000,4309552
rustls,EXP_DBL_0464,10,10.841043,10.822774,0.023864,0.002205,69.378614,69.378614,0.000000,0.000000,4310056.000000,4310056
rustls,EXP_DBL_0963,10,10.836873,10.825669,0.023846,0.002203,69.596619,69.596619,0.000000,0.000000,4307952.000000,4307952
rustls,EXP_DBL_0015,10,10.843031,10.831239,0.023849,0.002202,70.092312,70.092312,0.000000,0.000000,4312872.000000,4312872
rustls,EXP_ABL_010_disable-lftr,10,10.827128,10.819212,0.023824,0.002202,70.360241,70.360241,0.000000,0.000000,4310112.000000,4310112
rustls,EXP_DBL_0480,10,10.838499,10.823490,0.023821,0.002201,69.334162,69.334162,0.000000,0.000000,4310056.000000,4310056
rustls,EXP_DBL_1332,10,10.836327,10.834164,0.023830,0.002200,70.711981,70.711981,0.000000,0.000000,4310856.000000,4310856
rustls,EXP_DBL_1023,10,10.828611,10.819722,0.023799,0.002200,70.395500,70.395500,0.000000,0.000000,4309416.000000,4309416
rustls,EXP_ABL_056_disable-auto-upgrade-debug-info,10,10.823836,10.807575,0.023778,0.002200,70.187990,70.187990,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0637,10,10.827515,10.820123,0.023792,0.002199,70.065015,70.065015,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0394,10,10.830501,10.821209,0.023782,0.002198,69.439995,69.439995,0.000000,0.000000,4312992.000000,4312992
rustls,EXP_ABL_048_disable-mergeicmps,10,10.826242,10.820835,0.023780,0.002198,70.501791,70.501791,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_ABL_022_disable-early-ifcvt,10,10.826613,10.825710,0.023775,0.002196,69.740824,69.740824,0.000000,0.000000,4309504.000000,4309504
rustls,EXP_DBL_0941,10,10.834157,10.815474,0.023749,0.002196,69.791651,69.791651,0.000000,0.000000,4309168.000000,4309168
rustls,EXP_DBL_0447,10,10.823719,10.819639,0.023729,0.002193,69.382577,69.382577,0.000000,0.000000,4308264.000000,4308264
rustls,EXP_DBL_0854,10,10.875735,10.863674,0.023813,0.002192,73.029963,73.029963,0.000000,0.000000,4392728.000000,4392728
rustls,EXP_DBL_0324,10,10.853722,10.837499,0.023738,0.002190,69.548906,69.548906,0.000000,0.000000,4317408.000000,4317408
rustls,EXP_DBL_0465,10,10.834763,10.812748,0.023668,0.002189,70.526990,70.526990,0.000000,0.000000,4308392.000000,4308392
rustls,EXP_DBL_0966,10,10.814600,10.810994,0.023628,0.002186,69.865486,69.865486,0.000000,0.000000,4309168.000000,4309168
