Variant,ConfigName,n,wall_mean,wall_med,wall_iqr,compile_mean,compile_med,compile_iqr,size_mean,size_med
rustls,EXP_DBL_1001,10,10.853354,10.832866,0.066438,77.416305,77.416305,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1002,10,10.850461,10.838705,0.066504,77.081255,77.081255,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1003,10,10.844060,10.826194,0.043499,77.003214,77.003214,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1004,10,10.830793,10.813211,0.012374,76.810027,76.810027,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1005,10,10.832035,10.821949,0.029868,76.091184,76.091184,0.000000,4305352.000000,4305352
rustls,EXP_DBL_1006,10,10.838644,10.822882,0.031377,75.668528,75.668528,0.000000,4311000.000000,4311000
rustls,EXP_DBL_1007,10,10.824208,10.816510,0.021682,75.400222,75.400222,0.000000,4307952.000000,4307952
rustls,EXP_DBL_1008,10,10.837519,10.813760,0.032353,76.027657,76.027657,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1009,10,10.834502,10.804901,0.048604,75.411153,75.411153,0.000000,4312104.000000,4312104
rustls,EXP_DBL_1010,10,10.834428,10.812441,0.036137,75.835533,75.835533,0.000000,4292808.000000,4292808
rustls,EXP_DBL_1011,10,10.826986,10.801813,0.038651,76.676215,76.676215,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1012,10,10.846127,10.819378,0.077217,77.234453,77.234453,0.000000,4310792.000000,4310792
rustls,EXP_DBL_1013,10,10.860751,10.836595,0.057341,77.019731,77.019731,0.000000,4262568.000000,4262568
rustls,EXP_DBL_1014,10,10.853150,10.833267,0.033363,77.641484,77.641484,0.000000,4319464.000000,4319464
rustls,EXP_DBL_1015,10,10.849047,10.814533,0.036699,78.283227,78.283227,0.000000,4310472.000000,4310472
rustls,EXP_DBL_1016,10,10.827651,10.808742,0.013569,77.152109,77.152109,0.000000,4310344.000000,4310344
rustls,EXP_DBL_1017,10,10.838095,10.819968,0.039259,76.620530,76.620530,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1018,10,10.830162,10.820193,0.012432,77.423114,77.423114,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1019,10,10.863081,10.830058,0.012601,78.438729,78.438729,0.000000,4308136.000000,4308136
rustls,EXP_DBL_1020,10,10.842196,10.822901,0.026170,77.429422,77.429422,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1021,10,10.832595,10.815849,0.036723,76.593644,76.593644,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1022,10,10.842109,10.827519,0.028976,78.159658,78.159658,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1023,10,10.843885,10.833089,0.063632,77.595244,77.595244,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1024,10,10.840270,10.820054,0.055105,76.342537,76.342537,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1025,10,10.821668,10.802505,0.022595,76.201385,76.201385,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1026,10,10.838960,10.807736,0.023888,76.948741,76.948741,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1027,10,10.837039,10.825661,0.030481,76.758770,76.758770,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1028,10,10.846056,10.811964,0.023422,77.015708,77.015708,0.000000,4308648.000000,4308648
rustls,EXP_DBL_1029,10,10.851445,10.837514,0.039671,77.845619,77.845619,0.000000,4310504.000000,4310504
rustls,EXP_DBL_1030,10,10.835453,10.816425,0.031085,77.552103,77.552103,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1031,10,10.843955,10.819641,0.046944,77.232955,77.232955,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1032,10,10.848400,10.830542,0.046404,77.075592,77.075592,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1033,10,10.841167,10.822617,0.027885,77.558270,77.558270,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1034,10,10.833382,10.796153,0.013739,76.220952,76.220952,0.000000,4310536.000000,4310536
rustls,EXP_DBL_1035,10,10.869336,10.829416,0.066332,76.565293,76.565293,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1036,10,10.822607,10.807707,0.011435,75.996662,75.996662,0.000000,4309864.000000,4309864
rustls,EXP_DBL_1037,10,10.828315,10.814733,0.030862,76.878459,76.878459,0.000000,4311560.000000,4311560
rustls,EXP_DBL_1038,10,10.829837,10.809207,0.028148,76.113405,76.113405,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1039,10,10.834600,10.808666,0.040253,76.104217,76.104217,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1040,10,10.831272,10.817345,0.035963,77.096048,77.096048,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1041,10,10.831358,10.835506,0.049402,76.425551,76.425551,0.000000,4314088.000000,4314088
rustls,EXP_DBL_1042,10,10.842497,10.820307,0.050204,75.682096,75.682096,0.000000,4310472.000000,4310472
rustls,EXP_DBL_1043,10,10.829378,10.807126,0.039308,75.582436,75.582436,0.000000,4308488.000000,4308488
rustls,EXP_DBL_1044,10,10.823443,10.804471,0.020260,76.542425,76.542425,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1045,10,10.840896,10.820357,0.026436,77.017220,77.017220,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1046,10,10.825883,10.807679,0.034653,76.601959,76.601959,0.000000,4308776.000000,4308776
rustls,EXP_DBL_1047,10,10.830460,10.808083,0.056507,75.987105,75.987105,0.000000,4310568.000000,4310568
rustls,EXP_DBL_1048,10,10.840713,10.818589,0.034413,77.533610,77.533610,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1049,10,10.834946,10.818392,0.023960,77.495432,77.495432,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1050,10,10.832718,10.821000,0.036962,78.258616,78.258616,0.000000,4313640.000000,4313640
rustls,EXP_DBL_1051,10,10.828436,10.819946,0.034483,77.792094,77.792094,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1052,10,10.838181,10.814138,0.046916,78.539926,78.539926,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1053,10,10.828247,10.820862,0.032190,77.700183,77.700183,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1054,10,10.847515,10.821403,0.058343,77.546885,77.546885,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1055,10,10.835168,10.816365,0.035062,78.712154,78.712154,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1056,10,10.846337,10.838241,0.043464,76.996080,76.996080,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1057,10,10.831679,10.810492,0.042884,77.139048,77.139048,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1058,10,10.830597,10.820250,0.032993,76.772070,76.772070,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1059,10,10.837838,10.802535,0.039497,77.489585,77.489585,0.000000,4310544.000000,4310544
rustls,EXP_DBL_1060,10,10.824766,10.810569,0.028107,76.201467,76.201467,0.000000,4365104.000000,4365104
rustls,EXP_DBL_1061,10,10.833057,10.816464,0.058207,75.560029,75.560029,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1062,10,10.840159,10.823989,0.031088,76.428692,76.428692,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1063,10,10.846022,10.827194,0.047647,77.884152,77.884152,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1064,10,10.843106,10.826021,0.053079,77.867318,77.867318,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1065,10,10.852083,10.837489,0.060675,76.532231,76.532231,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1066,10,10.837084,10.824982,0.028374,78.105287,78.105287,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1067,10,10.850144,10.826157,0.053033,78.751868,78.751868,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1068,10,10.851981,10.830329,0.069746,78.664328,78.664328,0.000000,4318280.000000,4318280
rustls,EXP_DBL_1069,10,10.835302,10.807756,0.072825,77.564801,77.564801,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1070,10,10.845993,10.821633,0.054118,78.304507,78.304507,0.000000,4310632.000000,4310632
rustls,EXP_DBL_1071,10,10.853549,10.836660,0.052932,76.737501,76.737501,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1072,10,10.853903,10.839324,0.070065,77.099378,77.099378,0.000000,4310744.000000,4310744
rustls,EXP_DBL_1073,10,10.839633,10.826735,0.039584,76.641267,76.641267,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1074,10,10.848592,10.830844,0.033736,76.918345,76.918345,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1075,10,10.843760,10.820015,0.070108,76.559922,76.559922,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1076,10,10.850340,10.836322,0.020212,76.928732,76.928732,0.000000,4343592.000000,4343592
rustls,EXP_DBL_1077,10,10.842920,10.815003,0.030087,78.106299,78.106299,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1078,10,10.850070,10.835180,0.018315,78.249301,78.249301,0.000000,4323944.000000,4323944
rustls,EXP_DBL_1079,10,10.848618,10.828385,0.056660,78.030032,78.030032,0.000000,4310440.000000,4310440
rustls,EXP_DBL_1080,10,10.832748,10.815100,0.036242,77.633553,77.633553,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1081,10,10.834962,10.819743,0.061093,77.753022,77.753022,0.000000,4315624.000000,4315624
rustls,EXP_DBL_1082,10,10.830295,10.811903,0.069522,78.034031,78.034031,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1083,10,10.832137,10.824551,0.029788,76.808910,76.808910,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1084,10,10.912843,10.842178,0.129463,77.813496,77.813496,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1085,10,10.842627,10.824822,0.028446,76.919373,76.919373,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1086,10,10.831072,10.800954,0.051857,76.440466,76.440466,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1087,10,10.818138,10.809908,0.028415,76.460089,76.460089,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1088,10,10.845463,10.816440,0.054388,77.056812,77.056812,0.000000,4310656.000000,4310656
rustls,EXP_DBL_1089,10,10.833735,10.823802,0.068374,77.162818,77.162818,0.000000,4315448.000000,4315448
rustls,EXP_DBL_1090,10,10.840554,10.832714,0.035253,76.922723,76.922723,0.000000,4312800.000000,4312800
rustls,EXP_DBL_1091,10,10.831520,10.814293,0.048121,79.267871,79.267871,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1092,10,10.837657,10.807009,0.082559,76.313651,76.313651,0.000000,4318120.000000,4318120
rustls,EXP_DBL_1093,10,10.826752,10.806248,0.048403,77.065745,77.065745,0.000000,4299048.000000,4299048
rustls,EXP_DBL_1094,10,10.817421,10.798361,0.024501,77.830440,77.830440,0.000000,4315432.000000,4315432
rustls,EXP_DBL_1095,10,10.819742,10.802161,0.022672,79.891181,79.891181,0.000000,4315624.000000,4315624
rustls,EXP_DBL_1096,10,10.843399,10.820785,0.027490,79.626815,79.626815,0.000000,4267592.000000,4267592
rustls,EXP_DBL_1097,10,10.816308,10.804665,0.029525,82.037100,82.037100,0.000000,4324840.000000,4324840
rustls,EXP_DBL_1098,10,10.834529,10.812466,0.083167,82.885917,82.885917,0.000000,4315400.000000,4315400
rustls,EXP_DBL_1099,10,10.828521,10.826825,0.020398,80.933656,80.933656,0.000000,4315240.000000,4315240
rustls,EXP_DBL_1100,10,10.827136,10.810156,0.043749,80.422961,80.422961,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1101,10,10.852968,10.836094,0.077381,80.238194,80.238194,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1102,10,10.840164,10.823411,0.075559,78.379897,78.379897,0.000000,4313512.000000,4313512
rustls,EXP_DBL_1103,10,10.835667,10.805895,0.017040,77.916446,77.916446,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1104,10,10.849964,10.844220,0.063523,85.070275,85.070275,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1105,10,10.825718,10.808623,0.021242,81.060437,81.060437,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1106,10,10.825442,10.809181,0.014759,80.538557,80.538557,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1107,10,10.837083,10.822424,0.078417,81.907355,81.907355,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1108,10,10.828509,10.807090,0.034177,84.707203,84.707203,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1109,10,10.834394,10.817337,0.018818,81.047162,81.047162,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1110,10,10.827932,10.815770,0.030435,79.181765,79.181765,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1111,10,10.833268,10.815202,0.047288,78.787712,78.787712,0.000000,4313800.000000,4313800
rustls,EXP_DBL_1112,10,10.820240,10.806042,0.022789,78.731090,78.731090,0.000000,4315464.000000,4315464
rustls,EXP_DBL_1113,10,10.831526,10.810471,0.025867,80.094570,80.094570,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1114,10,10.826843,10.814917,0.070919,78.601716,78.601716,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1115,10,10.826579,10.804568,0.031855,78.368053,78.368053,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1116,10,10.836183,10.832390,0.044163,78.388170,78.388170,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1117,10,10.834260,10.809902,0.050305,79.747627,79.747627,0.000000,4315464.000000,4315464
rustls,EXP_DBL_1118,10,10.828181,10.802827,0.068683,78.880240,78.880240,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1119,10,10.813746,10.807336,0.034169,80.261332,80.261332,0.000000,4315336.000000,4315336
rustls,EXP_DBL_1120,10,10.870551,10.822726,0.060488,80.908131,80.908131,0.000000,4316456.000000,4316456
rustls,EXP_DBL_1121,10,10.832846,10.805291,0.065566,79.315149,79.315149,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1122,10,10.817118,10.810140,0.008026,79.696409,79.696409,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1123,10,10.855369,10.841877,0.084305,79.949678,79.949678,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1124,10,10.838036,10.822439,0.076281,81.930861,81.930861,0.000000,4319976.000000,4319976
rustls,EXP_DBL_1125,10,10.819827,10.797178,0.030160,80.051955,80.051955,0.000000,4315912.000000,4315912
rustls,EXP_DBL_1126,10,10.833085,10.815444,0.051781,79.469210,79.469210,0.000000,4315272.000000,4315272
rustls,EXP_DBL_1127,10,10.841748,10.816427,0.033394,80.590444,80.590444,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1128,10,10.826592,10.823994,0.038511,79.334273,79.334273,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1129,10,10.842114,10.815112,0.047917,81.039791,81.039791,0.000000,4314728.000000,4314728
rustls,EXP_DBL_1130,10,10.840042,10.824381,0.017645,80.609875,80.609875,0.000000,4315624.000000,4315624
rustls,EXP_DBL_1131,10,10.826116,10.822442,0.014639,79.933349,79.933349,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1132,10,10.847976,10.816819,0.058297,80.725607,80.725607,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1133,10,13.284624,13.330761,0.357271,81.090055,81.090055,0.000000,4319400.000000,4319400
rustls,EXP_DBL_1134,10,12.735387,12.805902,0.714581,92.037351,92.037351,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1135,10,13.435643,13.427092,0.943893,94.208388,94.208388,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1136,10,12.752057,12.704694,0.440487,93.287083,93.287083,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1137,10,11.234428,10.897213,0.142230,88.793643,88.793643,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1138,10,10.846798,10.820257,0.056370,76.697470,76.697470,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1139,10,10.847945,10.831956,0.024707,76.917240,76.917240,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1140,10,10.855787,10.838497,0.065126,79.941202,79.941202,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1141,10,10.833390,10.833743,0.028908,79.574276,79.574276,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1142,10,10.821962,10.814184,0.021378,80.252129,80.252129,0.000000,4315224.000000,4315224
rustls,EXP_DBL_1143,10,10.822557,10.806828,0.029341,80.757110,80.757110,0.000000,4370928.000000,4370928
rustls,EXP_DBL_1144,10,10.842650,10.818182,0.022851,79.611484,79.611484,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1145,10,10.823377,10.812875,0.032515,79.013707,79.013707,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1146,10,10.842184,10.828305,0.038958,80.618456,80.618456,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1147,10,10.846338,10.831249,0.040195,82.185154,82.185154,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1148,10,10.821790,10.812552,0.014649,80.014122,80.014122,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1149,10,10.851884,10.840564,0.084704,81.158048,81.158048,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1150,10,10.854056,10.817644,0.079510,79.662838,79.662838,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1151,10,10.864490,10.846374,0.109098,79.872443,79.872443,0.000000,4325288.000000,4325288
rustls,EXP_DBL_1152,10,10.849614,10.821969,0.064687,83.821132,83.821132,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1153,10,10.837964,10.813375,0.068119,80.729173,80.729173,0.000000,4315560.000000,4315560
rustls,EXP_DBL_1154,10,10.820723,10.806560,0.037317,80.460518,80.460518,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1155,10,10.828342,10.805383,0.069194,84.028962,84.028962,0.000000,4316120.000000,4316120
rustls,EXP_DBL_1156,10,10.840043,10.816385,0.040788,80.174190,80.174190,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1157,10,10.826970,10.811678,0.049731,79.530197,79.530197,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1158,10,10.844229,10.816548,0.024760,80.413085,80.413085,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1159,10,10.843308,10.830654,0.068672,80.257138,80.257138,0.000000,4349352.000000,4349352
rustls,EXP_DBL_1160,10,10.817259,10.809390,0.023553,80.764977,80.764977,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1161,10,10.829189,10.808543,0.014095,80.430727,80.430727,0.000000,4329288.000000,4329288
rustls,EXP_DBL_1162,10,10.838377,10.817097,0.032795,80.886707,80.886707,0.000000,4315368.000000,4315368
rustls,EXP_DBL_1163,10,10.816062,10.804827,0.018505,79.157357,79.157357,0.000000,4304944.000000,4304944
rustls,EXP_DBL_1164,10,10.839391,10.817705,0.047869,79.802784,79.802784,0.000000,4305104.000000,4305104
rustls,EXP_DBL_1165,10,10.837442,10.815830,0.023726,79.116504,79.116504,0.000000,4304944.000000,4304944
rustls,EXP_DBL_1166,10,10.832808,10.823147,0.022010,81.116211,81.116211,0.000000,4304944.000000,4304944
rustls,EXP_DBL_1167,10,10.839188,10.815655,0.022290,80.225942,80.225942,0.000000,4304944.000000,4304944
rustls,EXP_DBL_1168,10,10.834401,10.818020,0.039581,80.132950,80.132950,0.000000,4304944.000000,4304944
rustls,EXP_DBL_1169,10,10.836497,10.808641,0.032864,80.453644,80.453644,0.000000,4304944.000000,4304944
rustls,EXP_DBL_1170,10,10.871206,10.854780,0.051090,82.872811,82.872811,0.000000,4304944.000000,4304944
rustls,EXP_DBL_1171,10,10.902847,10.893830,0.039717,82.463320,82.463320,0.000000,4299712.000000,4299712
rustls,EXP_DBL_1172,10,10.863251,10.867127,0.060159,82.215114,82.215114,0.000000,4305392.000000,4305392
rustls,EXP_DBL_1173,10,10.863708,10.843418,0.050643,82.261995,82.261995,0.000000,4302384.000000,4302384
rustls,EXP_DBL_1174,10,10.850144,10.825095,0.081703,82.234882,82.234882,0.000000,4304944.000000,4304944
rustls,EXP_DBL_1175,10,10.988905,10.848420,0.093767,80.587968,80.587968,0.000000,4306000.000000,4306000
rustls,EXP_DBL_1176,10,10.856862,10.836793,0.018034,80.165205,80.165205,0.000000,4287792.000000,4287792
rustls,EXP_DBL_1177,10,10.862622,10.858626,0.059107,78.475272,78.475272,0.000000,4304976.000000,4304976
rustls,EXP_DBL_1178,10,11.020406,10.909503,0.222453,89.729951,89.729951,0.000000,4305168.000000,4305168
rustls,EXP_DBL_1179,10,10.886377,10.868983,0.081826,88.767575,88.767575,0.000000,4257264.000000,4257264
rustls,EXP_DBL_1180,10,10.975152,10.871811,0.140745,82.186805,82.186805,0.000000,4314224.000000,4314224
rustls,EXP_DBL_1181,10,10.849428,10.820563,0.022181,85.171807,85.171807,0.000000,4304976.000000,4304976
rustls,EXP_DBL_1182,10,10.862282,10.843488,0.032217,78.524769,78.524769,0.000000,4304720.000000,4304720
rustls,EXP_DBL_1183,10,10.863752,10.835703,0.069349,77.048254,77.048254,0.000000,4304944.000000,4304944
rustls,EXP_DBL_1184,10,13.426592,13.471334,4.539227,75.863096,75.863096,0.000000,4304944.000000,4304944
rustls,EXP_DBL_1185,10,14.983110,14.973845,0.606703,99.243437,99.243437,0.000000,4302736.000000,4302736
rustls,EXP_DBL_1186,10,14.916222,14.995704,1.226140,99.560318,99.560318,0.000000,4304944.000000,4304944
rustls,EXP_DBL_1187,10,15.124002,15.367336,1.809765,99.458377,99.458377,0.000000,4304944.000000,4304944
rustls,EXP_DBL_1188,10,15.212823,14.859192,1.283428,100.368126,100.368126,0.000000,4304944.000000,4304944
rustls,EXP_DBL_1189,10,13.493612,13.754876,1.952040,101.858593,101.858593,0.000000,4304944.000000,4304944
rustls,EXP_DBL_1190,10,15.287599,15.227041,0.955049,99.733272,99.733272,0.000000,4304944.000000,4304944
rustls,EXP_DBL_1191,10,14.669750,14.789260,0.818767,101.398382,101.398382,0.000000,4304944.000000,4304944
rustls,EXP_DBL_1192,10,14.930551,14.758032,1.165041,100.816311,100.816311,0.000000,4304944.000000,4304944
rustls,EXP_DBL_1193,10,14.626528,14.644634,0.833063,101.740709,101.740709,0.000000,4304944.000000,4304944
