Variant,ConfigName,n,wall_mean,wall_med,wall_iqr,ns_mean,ns_med,ns_iqr,mbps_mean,mbps_med,mbps_iqr,compile_mean,compile_med,compile_iqr,size_mean,size_med
hyper,EXP_DBL_0994,10,13.304069,13.351896,0.231505,43996469.100000,44210712.450000,1031594.925000,4767.000000,4743.000000,112.750000,48.401693,48.401693,0.000000,173008128.000000,173008128
hyper,EXP_DBL_0995,10,13.203760,13.159328,0.178233,43715826.810000,43611867.900000,307834.000000,4797.000000,4808.000000,34.000000,49.979858,49.979858,0.000000,173028304.000000,173028304
hyper,EXP_DBL_0996,10,13.265279,13.290590,0.134953,43873248.570000,43951019.000000,224309.225000,4779.900000,4771.000000,24.250000,48.849357,48.849357,0.000000,173008128.000000,173008128
hyper,EXP_DBL_0997,10,13.228346,13.240148,0.077635,43740009.120000,43825497.650000,108342.700000,4794.400000,4785.000000,11.250000,49.231990,49.231990,0.000000,173009280.000000,173009280
hyper,EXP_DBL_0998,10,13.237005,13.241882,0.086417,43780134.400000,43825553.300000,203848.000000,4789.900000,4784.500000,21.750000,49.177497,49.177497,0.000000,173009264.000000,173009264
hyper,EXP_DBL_0999,10,13.325979,13.332197,0.214913,44092805.850000,44108418.800000,725474.125000,4756.200000,4754.000000,77.500000,49.012897,49.012897,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1000,10,13.297060,13.316258,0.177847,43991957.980000,44083105.050000,619271.725000,4766.900000,4756.500000,67.250000,48.694225,48.694225,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1001,10,13.341229,13.353722,0.120144,44128326.900000,44208339.350000,386942.675000,4752.300000,4743.500000,41.250000,49.046447,49.046447,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1002,10,13.158799,13.112871,0.213520,43552537.010000,43381532.600000,723691.500000,4815.400000,4834.000000,80.000000,49.083038,49.083038,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1003,10,13.263293,13.259515,0.072244,43905642.790000,43884510.300000,148086.550000,4776.000000,4778.500000,16.250000,49.212854,49.212854,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1004,10,13.226097,13.190842,0.342722,43747022.040000,43550759.900000,1106868.750000,4794.200000,4815.500000,120.750000,49.201217,49.201217,0.000000,173009280.000000,173009280
hyper,EXP_DBL_1005,10,13.229756,13.216141,0.169766,43702587.210000,43623864.000000,612889.500000,4798.900000,4806.500000,66.750000,48.547396,48.547396,0.000000,173007184.000000,173007184
hyper,EXP_DBL_1006,10,13.259464,13.346917,0.357862,43864023.540000,44188173.350000,1115410.300000,4781.700000,4745.500000,122.250000,48.655389,48.655389,0.000000,173007704.000000,173007704
hyper,EXP_DBL_1007,10,13.168969,13.172973,0.185157,43580681.070000,43595436.450000,745467.600000,4812.300000,4810.000000,82.500000,48.811090,48.811090,0.000000,173006744.000000,173006744
hyper,EXP_DBL_1008,10,13.229736,13.261686,0.091357,43777946.480000,43805010.300000,288316.025000,4790.100000,4787.000000,32.000000,49.149681,49.149681,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1009,10,13.203497,13.259241,0.242795,43664036.390000,43877357.200000,723843.250000,4802.800000,4779.000000,79.750000,47.590452,47.590452,0.000000,173006368.000000,173006368
hyper,EXP_DBL_1010,10,13.270823,13.259187,0.177335,43938669.510000,43921385.000000,396467.500000,4772.900000,4774.000000,42.750000,48.896087,48.896087,0.000000,172997200.000000,172997200
hyper,EXP_DBL_1011,10,13.356593,13.390658,0.165598,44205205.440000,44319747.250000,500016.500000,4744.000000,4731.500000,54.000000,49.067399,49.067399,0.000000,173009280.000000,173009280
hyper,EXP_DBL_1012,10,13.188185,13.193239,0.082425,43651569.170000,43703942.300000,254546.300000,4804.200000,4798.000000,27.500000,48.677699,48.677699,0.000000,173009232.000000,173009232
hyper,EXP_DBL_1013,10,13.134720,13.094466,0.286735,43418528.640000,43323394.950000,927908.775000,4830.700000,4840.500000,103.000000,48.830238,48.830238,0.000000,172951264.000000,172951264
hyper,EXP_DBL_1014,10,13.238116,13.281690,0.074843,43818996.220000,43980911.600000,337615.125000,4785.700000,4768.000000,37.000000,49.249694,49.249694,0.000000,173020192.000000,173020192
hyper,EXP_DBL_1015,10,13.217587,13.222599,0.051257,43752282.390000,43808171.850000,109374.425000,4793.000000,4786.500000,11.500000,49.299209,49.299209,0.000000,173009280.000000,173009280
hyper,EXP_DBL_1016,10,13.148911,13.162223,0.094460,43473849.630000,43589898.800000,426028.375000,4823.700000,4811.000000,46.750000,48.902674,48.902674,0.000000,173009072.000000,173009072
hyper,EXP_DBL_1017,10,13.369393,13.384721,0.084621,44288667.220000,44414257.900000,278981.750000,4734.900000,4721.500000,29.750000,48.694199,48.694199,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1018,10,13.327660,13.326975,0.226790,44110139.610000,44044963.800000,718849.825000,4754.300000,4761.000000,77.250000,48.776521,48.776521,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1019,10,13.273322,13.296252,0.194590,43953078.400000,44088699.450000,693697.925000,4771.500000,4756.000000,75.750000,48.995859,48.995859,0.000000,173007360.000000,173007360
hyper,EXP_DBL_1020,10,13.236558,13.221369,0.168203,43798007.580000,43809443.650000,561581.350000,4788.000000,4786.500000,62.250000,49.310904,49.310904,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1021,10,13.298254,13.400838,0.123615,44013676.330000,44385324.000000,654776.350000,4765.700000,4724.500000,70.750000,49.293904,49.293904,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1022,10,13.309910,13.329201,0.174708,44043757.530000,43988518.050000,696494.450000,4761.700000,4767.000000,75.000000,48.947927,48.947927,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1023,10,13.440543,13.412507,0.146263,44523509.660000,44490087.850000,527070.475000,4710.500000,4713.500000,55.250000,48.772731,48.772731,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1024,10,13.332497,13.344278,0.219387,44075068.650000,44210129.700000,772517.000000,4758.800000,4743.000000,82.500000,49.192412,49.192412,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1025,10,13.159844,13.128179,0.140744,43542246.460000,43544885.750000,762988.875000,4816.300000,4815.500000,84.250000,49.375950,49.375950,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1026,10,13.272205,13.257034,0.099747,43934981.740000,43851587.550000,266107.675000,4773.100000,4782.000000,29.250000,49.217909,49.217909,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1027,10,13.281801,13.273107,0.212694,43909169.870000,43902293.850000,832493.950000,4776.100000,4776.500000,90.250000,49.181468,49.181468,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1028,10,13.362935,13.390040,0.207519,44257155.100000,44236302.000000,755242.475000,4738.300000,4740.000000,80.250000,49.065234,49.065234,0.000000,173008192.000000,173008192
hyper,EXP_DBL_1029,10,13.289608,13.244402,0.164848,43933381.850000,43801330.700000,788121.675000,4774.100000,4787.000000,86.500000,48.809624,48.809624,0.000000,173009648.000000,173009648
hyper,EXP_DBL_1030,10,13.326731,13.327800,0.084384,44151520.940000,44144470.500000,355027.575000,4749.800000,4750.500000,38.000000,49.512472,49.512472,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1031,10,13.033845,13.052323,0.244236,43069453.710000,43051151.100000,907668.425000,4869.600000,4870.500000,103.250000,49.429293,49.429293,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1032,10,13.213760,13.224570,0.156071,43705301.370000,43782222.250000,619495.850000,4798.300000,4789.500000,68.000000,49.317048,49.317048,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1033,10,13.162330,13.143428,0.176872,43452843.290000,43331978.300000,496776.050000,4826.500000,4839.500000,55.500000,49.241443,49.241443,0.000000,173009296.000000,173009296
hyper,EXP_DBL_1034,10,13.300693,13.301332,0.205069,44009179.610000,43957820.650000,538959.125000,4765.300000,4770.000000,58.250000,48.985562,48.985562,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1035,10,13.296967,13.292073,0.118853,44005278.460000,43968972.700000,426564.375000,4765.800000,4769.500000,46.250000,49.658875,49.658875,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1036,10,12.870726,12.913916,0.310375,42572306.510000,42633672.050000,794825.250000,4926.300000,4918.500000,92.000000,49.710103,49.710103,0.000000,173007328.000000,173007328
hyper,EXP_DBL_1037,10,13.074158,13.063875,0.154535,43216142.890000,43261777.700000,258427.300000,4852.700000,4847.000000,28.250000,49.068082,49.068082,0.000000,173011616.000000,173011616
hyper,EXP_DBL_1038,10,13.033259,13.029170,0.278930,43055704.680000,43044027.350000,1023720.550000,4871.000000,4872.000000,116.000000,49.091243,49.091243,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1039,10,13.272264,13.286727,0.277458,43917697.720000,43988665.000000,710848.550000,4775.100000,4767.000000,77.500000,48.651248,48.651248,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1040,10,13.283974,13.268569,0.295163,43977619.470000,43882496.150000,891921.850000,4769.500000,4779.000000,97.250000,49.234608,49.234608,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1041,10,13.073810,13.082835,0.156102,43272833.870000,43164571.900000,619235.000000,4846.200000,4858.000000,69.250000,48.950000,48.950000,0.000000,173012352.000000,173012352
hyper,EXP_DBL_1042,10,13.200067,13.218927,0.191415,43622870.390000,43587306.650000,598274.000000,4807.500000,4811.000000,66.000000,49.237960,49.237960,0.000000,173009584.000000,173009584
hyper,EXP_DBL_1043,10,13.280870,13.235796,0.170339,43915172.000000,43829503.800000,361188.775000,4775.000000,4784.500000,39.000000,48.824476,48.824476,0.000000,173010096.000000,173010096
hyper,EXP_DBL_1044,10,13.245261,13.234855,0.229164,43786519.630000,43746005.950000,521261.325000,4789.900000,4793.500000,56.750000,48.723901,48.723901,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1045,10,13.285441,13.296273,0.083422,43943515.510000,43954809.950000,351695.900000,4772.400000,4770.500000,38.250000,48.839046,48.839046,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1046,10,13.172508,13.194327,0.081804,43530850.220000,43544104.700000,381370.850000,4817.400000,4815.500000,43.000000,48.857936,48.857936,0.000000,173009248.000000,173009248
hyper,EXP_DBL_1047,10,13.145653,13.156316,0.211680,43485627.370000,43594324.100000,529588.925000,4822.700000,4810.000000,58.500000,49.025716,49.025716,0.000000,173009616.000000,173009616
hyper,EXP_DBL_1048,10,13.200014,13.206610,0.168310,43675803.350000,43701390.900000,285426.975000,4801.600000,4798.500000,32.000000,49.194224,49.194224,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1049,10,13.021187,12.992005,0.287091,43083151.290000,42970214.250000,644368.075000,4868.100000,4880.000000,72.500000,48.985585,48.985585,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1050,10,13.105406,13.094303,0.231151,43305177.270000,43345059.400000,737471.025000,4843.300000,4837.500000,82.250000,48.736093,48.736093,0.000000,173012816.000000,173012816
hyper,EXP_DBL_1051,10,13.292320,13.378117,0.301545,43987924.620000,44102426.200000,1182290.700000,4768.000000,4754.500000,128.000000,48.885613,48.885613,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1052,10,13.105914,13.167002,0.184801,43430095.520000,43610342.450000,603375.575000,4828.900000,4808.500000,67.000000,49.507219,49.507219,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1053,10,13.159667,13.193640,0.268442,43551458.360000,43731827.650000,732221.875000,4815.300000,4795.000000,81.500000,49.229081,49.229081,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1054,10,13.320103,13.293644,0.136335,44078256.620000,43992623.300000,280151.075000,4757.600000,4766.500000,30.250000,49.245833,49.245833,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1055,10,13.378803,13.405845,0.111375,44187293.110000,44114185.050000,593642.475000,4745.800000,4753.500000,63.750000,48.852239,48.852239,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1056,10,13.524050,13.570661,0.190534,44745696.430000,44830382.050000,555157.300000,4686.900000,4677.500000,57.750000,48.749222,48.749222,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1057,10,13.325625,13.354282,0.290276,44045264.340000,43995512.100000,1072752.900000,4761.900000,4766.500000,116.000000,49.359662,49.359662,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1058,10,13.018280,13.064342,0.107507,43053843.180000,43201193.700000,484657.375000,4870.700000,4854.000000,54.750000,49.484611,49.484611,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1059,10,13.089026,13.089600,0.146711,43253349.040000,43366953.800000,596021.600000,4848.700000,4835.500000,67.000000,49.492586,49.492586,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1060,10,13.188312,13.173950,0.196901,43603046.000000,43613818.850000,628820.150000,4809.500000,4808.000000,69.250000,48.750318,48.750318,0.000000,173030352.000000,173030352
hyper,EXP_DBL_1061,10,13.194848,13.241527,0.171757,43636267.400000,43750715.700000,648088.100000,4805.700000,4793.000000,71.500000,48.864678,48.864678,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1062,10,13.156728,13.204892,0.226428,43508116.170000,43622427.150000,732141.075000,4820.400000,4807.000000,80.750000,49.010268,49.010268,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1063,10,13.072727,13.081272,0.123965,43191159.940000,43276619.450000,706940.425000,4855.500000,4845.500000,79.750000,49.250486,49.250486,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1064,10,13.084423,13.089396,0.092878,43252400.070000,43262317.100000,195679.775000,4848.300000,4847.000000,21.250000,49.718266,49.718266,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1065,10,13.109943,13.111105,0.130703,43366889.530000,43271951.150000,515063.425000,4835.900000,4846.000000,57.750000,49.460442,49.460442,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1066,10,13.082137,13.054740,0.243206,43247780.560000,43099507.650000,790477.500000,4849.000000,4865.000000,88.250000,48.623218,48.623218,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1067,10,13.066966,13.105273,0.153560,43205646.730000,43304326.550000,629146.450000,4854.000000,4842.500000,70.500000,48.720098,48.720098,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1068,10,12.995293,12.992812,0.262187,42935547.620000,42989601.100000,530042.675000,4884.600000,4877.500000,60.500000,48.758560,48.758560,0.000000,173042592.000000,173042592
hyper,EXP_DBL_1069,10,12.984340,13.020028,0.090754,42891941.010000,43072465.800000,559055.150000,4889.100000,4868.500000,64.250000,48.941875,48.941875,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1070,10,12.976146,12.985164,0.251968,42911873.740000,43009685.550000,697321.175000,4887.300000,4875.500000,79.750000,49.052827,49.052827,0.000000,173010560.000000,173010560
hyper,EXP_DBL_1071,10,13.007036,12.983278,0.168498,43016872.460000,42895876.100000,307544.425000,4875.000000,4888.500000,34.500000,48.385497,48.385497,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1072,10,12.986185,12.953390,0.217045,42958862.590000,42875826.050000,602045.500000,4881.600000,4891.000000,68.750000,48.559984,48.559984,0.000000,173009608.000000,173009608
hyper,EXP_DBL_1073,10,13.011962,13.004679,0.135602,43040501.220000,43034136.600000,469127.750000,4872.300000,4872.500000,53.000000,48.914322,48.914322,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1074,10,12.958683,12.976002,0.206122,42859632.130000,42923664.550000,736051.025000,4893.300000,4885.000000,84.500000,49.524180,49.524180,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1075,10,13.003597,12.990593,0.260497,42981320.070000,43002378.500000,659642.275000,4879.400000,4876.500000,75.250000,49.207708,49.207708,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1076,10,13.004896,13.043950,0.229644,42988024.440000,43021962.200000,597637.875000,4878.600000,4874.000000,67.750000,48.899330,48.899330,0.000000,173049440.000000,173049440
hyper,EXP_DBL_1077,10,13.171068,13.174856,0.158541,43531421.810000,43661039.500000,728584.975000,4817.400000,4802.500000,80.250000,48.670328,48.670328,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1078,10,13.049115,13.017493,0.142624,43175007.470000,43118235.850000,445990.600000,4857.300000,4863.000000,49.750000,48.635576,48.635576,0.000000,173029488.000000,173029488
hyper,EXP_DBL_1079,10,13.030997,13.011472,0.167277,43065749.350000,43066325.400000,726469.050000,4869.700000,4869.000000,83.000000,48.991226,48.991226,0.000000,173009264.000000,173009264
hyper,EXP_DBL_1080,10,12.978079,12.989282,0.218088,42907937.490000,43007589.550000,752105.375000,4887.800000,4876.000000,86.500000,49.469411,49.469411,0.000000,173011160.000000,173011160
hyper,EXP_DBL_1081,10,13.180412,13.218141,0.304016,43544213.740000,43710496.700000,1201216.300000,4816.800000,4797.500000,133.000000,49.081621,49.081621,0.000000,173011160.000000,173011160
hyper,EXP_DBL_1082,10,13.137628,13.183321,0.249099,43452728.570000,43593032.350000,762500.225000,4826.200000,4810.000000,85.000000,49.161510,49.161510,0.000000,173011160.000000,173011160
hyper,EXP_DBL_1083,10,13.013597,13.020004,0.073639,43072281.890000,43069729.650000,226892.350000,4868.600000,4868.500000,26.000000,48.610897,48.610897,0.000000,173011160.000000,173011160
hyper,EXP_DBL_1084,10,12.977279,12.978445,0.136988,42910733.200000,42945118.000000,298393.275000,4886.900000,4883.000000,34.000000,49.006818,49.006818,0.000000,173011160.000000,173011160
hyper,EXP_DBL_1085,10,13.007030,13.043615,0.169317,43013781.910000,43160847.900000,717223.350000,4875.400000,4858.500000,82.000000,49.270945,49.270945,0.000000,173011160.000000,173011160
hyper,EXP_DBL_1086,10,13.212046,13.211834,0.083156,43711896.470000,43750101.500000,267627.025000,4797.600000,4793.000000,29.500000,49.778269,49.778269,0.000000,173011160.000000,173011160
hyper,EXP_DBL_1087,10,13.288729,13.307732,0.101809,43941783.700000,43987453.900000,325954.650000,4772.300000,4767.000000,34.750000,49.314734,49.314734,0.000000,173011160.000000,173011160
hyper,EXP_DBL_1088,10,13.270201,13.293259,0.117027,43944627.650000,44093124.800000,255040.975000,4771.800000,4755.500000,27.250000,48.799830,48.799830,0.000000,173008536.000000,173008536
