Source,Target,Type,Weight,Stability
DeadStoreElimination-initial,early-taildup,Interaction,0.19943566549894304,0.7666666666666667
GVN,lsr,Interaction,0.1981736116334745,0.7333333333333333
DataflowConstProp,constant-hoisting,Interaction,-0.1976460159692945,0.7333333333333333
DeadStoreElimination-initial,machine-cse,Interaction,-0.1974449924007843,0.7333333333333333
CopyProp,demotion,Interaction,-0.19705603446659603,0.8
EnumSizeOpt,loop-level-heuristics,Interaction,-0.19698663114541734,0.9
DeadStoreElimination-final,machine-licm,Interaction,-0.19673456657800958,0.8666666666666667
DeadStoreElimination-final,partial-inlining,Interaction,-0.19645839258791806,0.7666666666666667
CopyProp,bitcode-version-upgrade,Interaction,0.1958622203444662,0.7333333333333333
DeadStoreElimination-final,i2p-p2i-opt,Interaction,-0.1957106045074693,0.8333333333333334
DeadStoreElimination-final,post-ra,Interaction,-0.19541590888305185,0.8666666666666667
DeadStoreElimination-final,chr,Interaction,-0.1944070226522446,0.8
DeadStoreElimination-initial,chr,Interaction,0.19439633013935217,0.7333333333333333
DataflowConstProp,type-promotion,Interaction,0.19410599816050803,0.8
DeadStoreElimination-final,lsr,Interaction,-0.1936487718590633,0.7333333333333333
EnumSizeOpt,block-placement,Interaction,-0.19330945015712295,0.8
ForceInline,interleaved-load-combine,Interaction,0.19317219284046358,0.8333333333333334
DeadStoreElimination-final,global-outlining,Interaction,0.19301426443566896,0.8
EnumSizeOpt,tail-calls,Interaction,0.19220794613853676,0.8
EarlyOtherwiseBranch,layout-fsprofile-loader,Interaction,0.19202491968765742,0.9
DataflowConstProp,last-run-tracking,Interaction,0.19189757250054795,0.8666666666666667
EnumSizeOpt,lsr,Interaction,-0.19167958967987458,0.8333333333333334
ForceInline,ra-fsprofile-loader,Interaction,0.19105724969236876,0.7666666666666667
DeadStoreElimination-final,strictnode-mutation,Interaction,-0.1910274847890775,0.8
DestinationPropagation,bitcode-version-upgrade,Interaction,0.1908421366416542,0.7333333333333333
DeadStoreElimination-final,complex-addr-modes,Interaction,-0.19076492826792657,0.8
DataflowConstProp,copyprop,Interaction,-0.18915172124772234,0.7333333333333333
DeadStoreElimination-initial,cgp-select2branch,Interaction,0.18892185421104166,0.7666666666666667
DataflowConstProp,ifcvt-diamond,Interaction,-0.18788971427929083,0.8
ForceInline,ondemand-mds-loading,Interaction,0.18785605762827648,0.8666666666666667
DeadStoreElimination-initial,ra-fsprofile-loader,Interaction,0.187773887826983,0.7666666666666667
DeadStoreElimination-final,dfa-sched,Interaction,-0.1870808521370866,0.7666666666666667
DataflowConstProp,whole-program-visibility,Interaction,0.18707194240791072,0.7333333333333333
EnumSizeOpt,branch-fold,Interaction,-0.1870315894381238,0.8666666666666667
EnumSizeOpt,early-ifcvt,Interaction,-0.18563360438292031,0.8
DestinationPropagation,block-placement,Interaction,0.18533894089560282,0.7
DestinationPropagation,auto-upgrade-debug-info,Interaction,0.1823301886708023,0.8333333333333334
DestinationPropagation,vector-combine,Interaction,0.18148742073778487,0.8333333333333334
DeadStoreElimination-final,layout-fsprofile-loader,Interaction,0.18079960909344062,0.8666666666666667
ForceInline,2addr-hack,Interaction,0.18069314872038345,0.8333333333333334
JumpThreading,cgp-gc-opts,Interaction,0.17998102773854183,0.6666666666666666
DeadStoreElimination-final,mr-partial-inlining,Interaction,-0.17832282031146163,0.7666666666666667
CopyProp,ifcvt-simple,Interaction,-0.17779249106922385,0.8333333333333334
ForceInline,nounwind-inference,Interaction,0.17738069424808653,0.7666666666666667
EnumSizeOpt,ifcvt-simple,Interaction,-0.17691447887869147,0.8333333333333334
DeadStoreElimination-initial,cgp-gc-opts,Interaction,0.17597022608811125,0.8
DestinationPropagation,nofree-inference,Interaction,0.1750419151595556,0.8666666666666667
DestinationPropagation,nounwind-inference,Interaction,0.17388928323854427,0.8
