Variant,ConfigName,n,runtime_mean,runtime_med,runtime_iqr,runtime_iqr_ratio,compile_mean,compile_med,compile_iqr,compile_iqr_ratio,size_mean,size_med,run_repeats_med
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0970,10,6.594755,6.606457,0.169464,0.025651,119.222652,119.222652,0.000000,0.000000,2621512.000000,2621512,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1653,10,6.772289,6.730204,0.172525,0.025634,136.479100,136.479100,0.000000,0.000000,2631616.000000,2631616,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1198,10,6.730649,6.722598,0.172235,0.025620,128.636291,128.636291,0.000000,0.000000,2622576.000000,2622576,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0515,10,6.534711,6.537219,0.167466,0.025617,119.317254,119.317254,0.000000,0.000000,2574512.000000,2574512,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0522,10,6.555561,6.534598,0.167387,0.025616,115.528786,115.528786,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1149,10,5.740044,5.759097,0.147450,0.025603,118.613289,118.613289,0.000000,0.000000,2620688.000000,2620688,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0274,10,6.480132,6.433812,0.164402,0.025553,122.823899,122.823899,0.000000,0.000000,2621968.000000,2621968,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0307,10,6.609166,6.612661,0.168851,0.025535,120.442984,120.442984,0.000000,0.000000,2621968.000000,2621968,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1157,10,5.789554,5.806106,0.148219,0.025528,118.049853,118.049853,0.000000,0.000000,2620688.000000,2620688,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0457,10,6.627163,6.615747,0.168846,0.025522,120.859748,120.859748,0.000000,0.000000,2621680.000000,2621680,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1340,10,6.604535,6.601983,0.168426,0.025511,121.051445,121.051445,0.000000,0.000000,2620616.000000,2620616,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0815,10,6.581977,6.569154,0.167558,0.025507,119.635153,119.635153,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0994,10,6.554483,6.558527,0.167248,0.025501,118.307505,118.307505,0.000000,0.000000,2621512.000000,2621512,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0323,10,6.530762,6.546050,0.166917,0.025499,120.637455,120.637455,0.000000,0.000000,2622272.000000,2622272,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1501,10,6.688563,6.697665,0.170743,0.025493,122.043667,122.043667,0.000000,0.000000,2621200.000000,2621200,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0964,10,6.545193,6.549076,0.166933,0.025490,118.802263,118.802263,0.000000,0.000000,2621512.000000,2621512,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0052,10,6.590225,6.610765,0.168491,0.025487,118.052829,118.052829,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1207,10,6.987143,6.987573,0.177824,0.025449,142.318037,142.318037,0.000000,0.000000,2625824.000000,2625824,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0865,10,7.284431,7.300216,0.185719,0.025440,122.475818,122.475818,0.000000,0.000000,2650288.000000,2650288,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0968,10,6.544530,6.539284,0.166326,0.025435,116.869431,116.869431,0.000000,0.000000,2621512.000000,2621512,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0943,10,6.653057,6.631455,0.168618,0.025427,116.515927,116.515927,0.000000,0.000000,2621512.000000,2621512,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1444,10,6.698787,6.649277,0.168950,0.025409,124.914169,124.914169,0.000000,0.000000,2622208.000000,2622208,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1539,10,7.380019,7.363685,0.186868,0.025377,139.488648,139.488648,0.000000,0.000000,2624960.000000,2624960,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1280,10,6.576751,6.578827,0.166849,0.025362,123.082516,123.082516,0.000000,0.000000,2622536.000000,2622536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0454,10,6.632275,6.600410,0.167351,0.025355,120.882734,120.882734,0.000000,0.000000,2621680.000000,2621680,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0569,10,6.676128,6.668046,0.168771,0.025310,117.068320,117.068320,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1092,10,6.849573,6.876810,0.174037,0.025308,118.639732,118.639732,0.000000,0.000000,2608512.000000,2608512,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1177,10,6.575936,6.554731,0.165704,0.025280,122.823888,122.823888,0.000000,0.000000,2622576.000000,2622576,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1491,10,6.681889,6.748227,0.170544,0.025272,117.056242,117.056242,0.000000,0.000000,2658544.000000,2658544,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_ABL_018_SingleUseConsts,10,6.412704,6.441472,0.162761,0.025268,124.896161,124.896161,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0819,10,6.527873,6.507689,0.164324,0.025251,119.634152,119.634152,0.000000,0.000000,2658240.000000,2658240,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0179,10,6.425025,6.433296,0.162418,0.025246,121.929271,121.929271,0.000000,0.000000,2608936.000000,2608936,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0354,10,6.534772,6.523080,0.164201,0.025172,121.309819,121.309819,0.000000,0.000000,2623184.000000,2623184,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1279,10,6.555247,6.553932,0.164946,0.025167,131.194488,131.194488,0.000000,0.000000,2622536.000000,2622536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0403,10,6.457073,6.418348,0.161523,0.025166,114.967105,114.967105,0.000000,0.000000,2623184.000000,2623184,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0953,10,6.560206,6.569050,0.165147,0.025140,115.832367,115.832367,0.000000,0.000000,2619976.000000,2619976,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1006,10,6.455832,6.394329,0.160708,0.025133,122.260410,122.260410,0.000000,0.000000,2619200.000000,2619200,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0963,10,6.589176,6.572394,0.164969,0.025100,115.681023,115.681023,0.000000,0.000000,2621816.000000,2621816,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1266,10,6.880949,6.862967,0.172183,0.025089,140.911723,140.911723,0.000000,0.000000,2622536.000000,2622536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0187,10,6.368497,6.346502,0.159083,0.025066,126.624627,126.624627,0.000000,0.000000,2623224.000000,2623224,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0659,10,6.530743,6.584633,0.164865,0.025038,124.263201,124.263201,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1564,10,7.132230,7.158152,0.179214,0.025036,126.502621,126.502621,0.000000,0.000000,2621200.000000,2621200,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0489,10,6.521254,6.567456,0.164425,0.025036,120.782658,120.782658,0.000000,0.000000,2621984.000000,2621984,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0131,10,6.519648,6.524694,0.163326,0.025032,121.601407,121.601407,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0337,10,6.445620,6.423890,0.160718,0.025019,123.016468,123.016468,0.000000,0.000000,2623184.000000,2623184,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1256,10,6.511937,6.490505,0.162359,0.025015,136.924950,136.924950,0.000000,0.000000,2636368.000000,2636368,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0433,10,6.514298,6.475205,0.161912,0.025005,121.770030,121.770030,0.000000,0.000000,2630928.000000,2630928,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1233,10,6.698571,6.698125,0.167425,0.024996,131.805898,131.805898,0.000000,0.000000,2622576.000000,2622576,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0343,10,6.478821,6.512101,0.162722,0.024988,119.346570,119.346570,0.000000,0.000000,2630008.000000,2630008,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1488,10,6.642944,6.649052,0.166091,0.024980,124.097083,124.097083,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0525,10,6.549854,6.550282,0.163612,0.024978,122.016416,122.016416,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0714,10,6.573627,6.594190,0.164627,0.024965,121.717938,121.717938,0.000000,0.000000,2628112.000000,2628112,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_ABL_082_disable-spill-fusing,10,6.425888,6.408267,0.159932,0.024957,118.167965,118.167965,0.000000,0.000000,2636976.000000,2636976,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0037,10,6.536819,6.542849,0.163178,0.024940,117.623507,117.623507,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0238,10,6.320855,6.313911,0.157275,0.024909,119.243504,119.243504,0.000000,0.000000,2657816.000000,2657816,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0325,10,6.381429,6.405878,0.159415,0.024886,117.597921,117.597921,0.000000,0.000000,2632192.000000,2632192,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0055,10,6.573188,6.550514,0.162983,0.024881,121.903264,121.903264,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0006,10,6.521488,6.515672,0.162062,0.024873,119.836833,119.836833,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0960,10,6.014008,5.958374,0.148148,0.024864,119.600369,119.600369,0.000000,0.000000,2624872.000000,2624872,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0480,10,6.504310,6.474253,0.160933,0.024857,120.412334,120.412334,0.000000,0.000000,2621680.000000,2621680,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0228,10,6.500813,6.479545,0.160906,0.024833,131.029206,131.029206,0.000000,0.000000,2623224.000000,2623224,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1060,10,6.330611,6.363867,0.158025,0.024832,120.102774,120.102774,0.000000,0.000000,2645056.000000,2645056,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_ABL_067_disable-sample-loader-inlining,10,6.464665,6.447001,0.160047,0.024825,122.876386,122.876386,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1174,10,6.655363,6.588807,0.163379,0.024796,119.210806,119.210806,0.000000,0.000000,2622576.000000,2622576,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1439,10,6.686111,6.683636,0.165696,0.024791,117.214064,117.214064,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1477,10,6.643396,6.650528,0.164859,0.024789,120.761696,120.761696,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0632,10,6.520455,6.502878,0.161115,0.024776,118.793218,118.793218,0.000000,0.000000,2621472.000000,2621472,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_ABL_064_disable-nounwind-inference,10,6.396280,6.370354,0.157799,0.024771,121.562972,121.562972,0.000000,0.000000,2645104.000000,2645104,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0277,10,6.501665,6.526370,0.161592,0.024760,124.118008,124.118008,0.000000,0.000000,2621968.000000,2621968,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0177,10,6.448727,6.434299,0.159287,0.024756,120.417397,120.417397,0.000000,0.000000,2629552.000000,2629552,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0040,10,6.596954,6.584789,0.162998,0.024754,121.619632,121.619632,0.000000,0.000000,2620064.000000,2620064,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0767,10,6.444086,6.430361,0.159049,0.024734,127.604773,127.604773,0.000000,0.000000,2621088.000000,2621088,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0754,10,6.470053,6.473035,0.160021,0.024721,128.673044,128.673044,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_ABL_056_disable-auto-upgrade-debug-info,10,6.559819,6.547741,0.161839,0.024717,124.705102,124.705102,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_ABL_081_disable-post-ra,10,6.488574,6.473424,0.159917,0.024704,118.926533,118.926533,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1109,10,5.758991,5.753382,0.142027,0.024686,119.468079,119.468079,0.000000,0.000000,2620688.000000,2620688,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0733,10,6.630014,6.633756,0.163577,0.024658,124.095787,124.095787,0.000000,0.000000,2625968.000000,2625968,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1241,10,6.714339,6.714655,0.165565,0.024657,131.178565,131.178565,0.000000,0.000000,2622576.000000,2622576,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0195,10,6.327101,6.333042,0.156153,0.024657,123.510983,123.510983,0.000000,0.000000,2623224.000000,2623224,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1641,10,6.589838,6.583834,0.162296,0.024651,129.217194,129.217194,0.000000,0.000000,2645104.000000,2645104,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_ABL_073_disable-cgp-gc-opts,10,6.543163,6.461122,0.159269,0.024650,123.551530,123.551530,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1050,10,6.537458,6.568440,0.161905,0.024649,122.374825,122.374825,0.000000,0.000000,2630480.000000,2630480,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_001_DISABLE_ALL,10,6.518668,6.481699,0.159759,0.024648,119.846507,119.846507,0.000000,0.000000,2826536.000000,2826536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0206,10,6.384596,6.380769,0.157207,0.024638,117.062226,117.062226,0.000000,0.000000,2621480.000000,2621480,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0033,10,6.594265,6.586187,0.162134,0.024617,122.779731,122.779731,0.000000,0.000000,2622208.000000,2622208,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1351,10,6.626804,6.600813,0.162432,0.024608,123.502087,123.502087,0.000000,0.000000,2618360.000000,2618360,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0335,10,6.505122,6.483439,0.159455,0.024594,121.531476,121.531476,0.000000,0.000000,2623184.000000,2623184,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0375,10,6.455352,6.488889,0.159432,0.024570,123.101880,123.101880,0.000000,0.000000,2623184.000000,2623184,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0633,10,6.586497,6.537317,0.160478,0.024548,119.111000,119.111000,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0011,10,6.509928,6.502812,0.159507,0.024529,119.332228,119.332228,0.000000,0.000000,2627928.000000,2627928,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1141,10,5.751027,5.696556,0.139717,0.024527,122.679387,122.679387,0.000000,0.000000,2620688.000000,2620688,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0009,10,6.519309,6.546296,0.160389,0.024501,126.451730,126.451730,0.000000,0.000000,2614992.000000,2614992,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1369,10,6.522127,6.520647,0.159609,0.024477,120.717857,120.717857,0.000000,0.000000,2622280.000000,2622280,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0656,10,6.482845,6.480251,0.158600,0.024474,119.711435,119.711435,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0990,10,6.526886,6.551038,0.160160,0.024448,116.472567,116.472567,0.000000,0.000000,2621512.000000,2621512,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1293,10,6.781217,6.746025,0.164908,0.024445,128.325661,128.325661,0.000000,0.000000,2622536.000000,2622536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_ABL_020_UnreachablePropagation,10,6.398836,6.443597,0.157186,0.024394,128.316557,128.316557,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_0334,10,6.447648,6.444682,0.157080,0.024374,124.534243,124.534243,0.000000,0.000000,2623408.000000,2623408,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1447,10,6.818355,6.848250,0.166882,0.024369,124.527759,124.527759,0.000000,0.000000,2621536.000000,2621536,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1631,10,6.804467,6.781635,0.165251,0.024367,130.155707,130.155707,0.000000,0.000000,2630528.000000,2630528,75
decode:tests/images/exr/cropping - uncropped original.exr,EXP_DBL_1632,10,6.769607,6.755749,0.164587,0.024363,125.893401,125.893401,0.000000,0.000000,2621536.000000,2621536,75
