Variant,ConfigName,n,wall_mean,wall_med,wall_iqr,ns_mean,ns_med,ns_iqr,ns_iqr_ratio,mbps_mean,mbps_med,mbps_iqr,compile_mean,compile_med,compile_iqr,compile_iqr_ratio,size_mean,size_med
tokio,EXP_DBL_1589,10,10.082555,10.069686,0.047998,889.300000,883.890000,15.947500,0.018042,,,,61.659513,61.659513,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_ABL_003_disable-interleaved-load-combine,10,10.277836,10.287256,0.072635,883.859000,880.595000,15.867500,0.018019,,,,62.560398,62.560398,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0351,10,10.017296,10.091533,0.051983,895.115000,889.685000,16.007500,0.017992,,,,59.879815,59.879815,0.000000,0.000000,4047928.000000,4047928
tokio,EXP_DBL_1329,10,10.116830,10.107703,0.084410,878.242000,875.300000,15.745000,0.017988,,,,61.548032,61.548032,0.000000,0.000000,4045544.000000,4045544
tokio,EXP_DBL_0587,10,10.164099,10.044727,0.069289,897.401000,884.110000,15.872500,0.017953,,,,58.731030,58.731030,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0746,10,10.244290,10.047664,0.059067,883.310000,878.375000,15.765000,0.017948,,,,58.756724,58.756724,0.000000,0.000000,4064960.000000,4064960
tokio,EXP_DBL_0603,10,10.069196,10.059885,0.072492,901.589000,887.455000,15.917500,0.017936,,,,59.022039,59.022039,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_1102,10,10.049188,10.036273,0.039593,889.104000,869.505000,15.587500,0.017927,,,,58.698328,58.698328,0.000000,0.000000,4045872.000000,4045872
tokio,EXP_DBL_1055,10,10.041458,10.005257,0.039684,885.339000,876.305000,15.675000,0.017888,,,,58.595683,58.595683,0.000000,0.000000,4041384.000000,4041384
tokio,EXP_DBL_1460,10,10.124044,10.136726,0.042096,884.668000,888.020000,15.875000,0.017877,,,,60.565279,60.565279,0.000000,0.000000,4042528.000000,4042528
tokio,EXP_DBL_0185,10,10.002510,10.076848,0.068311,884.762000,883.635000,15.782500,0.017861,,,,58.782733,58.782733,0.000000,0.000000,4041320.000000,4041320
tokio,EXP_DBL_0795,10,10.039025,10.024332,0.040532,891.649000,883.530000,15.725000,0.017798,,,,59.285649,59.285649,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0252,10,10.077600,10.052072,0.060761,890.300000,885.995000,15.755000,0.017782,,,,58.990318,58.990318,0.000000,0.000000,4056696.000000,4056696
tokio,EXP_DBL_1438,10,10.125834,10.111004,0.059621,882.870000,878.680000,15.612500,0.017768,,,,61.251580,61.251580,0.000000,0.000000,4042528.000000,4042528
tokio,EXP_ABL_013_disable-lsr,10,10.289090,10.260078,0.063525,884.263000,875.655000,15.535000,0.017741,,,,59.284751,59.284751,0.000000,0.000000,4034136.000000,4034136
tokio,EXP_DBL_0944,10,10.195135,10.193713,0.046104,898.514000,888.195000,15.752500,0.017735,,,,58.879441,58.879441,0.000000,0.000000,4046360.000000,4046360
tokio,EXP_DBL_0866,10,9.830620,9.500974,0.995333,965.959000,962.405000,17.057500,0.017724,,,,62.025882,62.025882,0.000000,0.000000,4108264.000000,4108264
tokio,EXP_DBL_0311,10,10.118858,10.119609,0.051494,896.294000,887.160000,15.717500,0.017717,,,,59.582895,59.582895,0.000000,0.000000,4056696.000000,4056696
tokio,EXP_DBL_1136,10,10.242190,10.025755,0.113028,889.532000,875.630000,15.510000,0.017713,,,,59.016838,59.016838,0.000000,0.000000,4047664.000000,4047664
tokio,EXP_DBL_1087,10,10.146363,10.037903,0.129405,872.736000,870.995000,15.425000,0.017710,,,,58.607285,58.607285,0.000000,0.000000,4047680.000000,4047680
tokio,EXP_DBL_0183,10,9.999945,10.034558,0.040287,892.531000,886.490000,15.685000,0.017693,,,,58.827511,58.827511,0.000000,0.000000,3976168.000000,3976168
tokio,EXP_DBL_1164,10,10.047878,10.012293,0.089513,896.576000,881.405000,15.587500,0.017685,,,,58.554694,58.554694,0.000000,0.000000,4037512.000000,4037512
tokio,EXP_DBL_1511,10,10.137187,10.128382,0.032739,888.498000,886.845000,15.680000,0.017681,,,,61.087287,61.087287,0.000000,0.000000,3978752.000000,3978752
tokio,EXP_DBL_1015,10,10.045442,10.048065,0.049423,889.013000,881.310000,15.582500,0.017681,,,,59.213762,59.213762,0.000000,0.000000,4041400.000000,4041400
tokio,EXP_DBL_0033,10,10.227635,10.067572,0.109699,882.035000,879.335000,15.522500,0.017653,,,,58.734672,58.734672,0.000000,0.000000,4042624.000000,4042624
tokio,EXP_DBL_0095,10,9.986163,10.045540,0.050903,902.806000,887.580000,15.645000,0.017627,,,,58.971534,58.971534,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0871,10,10.142562,10.390441,0.692558,950.203000,943.060000,16.620000,0.017623,,,,61.496379,61.496379,0.000000,0.000000,4110840.000000,4110840
tokio,EXP_DBL_1598,10,10.067731,10.050286,0.069339,883.039000,883.440000,15.555000,0.017607,,,,60.649065,60.649065,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0282,10,10.138786,10.128883,0.124518,887.907000,884.615000,15.572500,0.017604,,,,59.394217,59.394217,0.000000,0.000000,4057112.000000,4057112
tokio,EXP_DBL_1182,10,10.142539,10.048604,0.046795,890.446000,883.615000,15.552500,0.017601,,,,59.439228,59.439228,0.000000,0.000000,4037144.000000,4037144
tokio,EXP_DBL_1618,10,10.098703,10.102039,0.056729,885.280000,880.260000,15.492500,0.017600,,,,60.693991,60.693991,0.000000,0.000000,4043736.000000,4043736
tokio,EXP_DBL_0884,10,10.093308,10.372867,0.725511,960.106000,950.930000,16.705000,0.017567,,,,61.997542,61.997542,0.000000,0.000000,4114808.000000,4114808
tokio,EXP_DBL_0396,10,10.118616,10.116227,0.041281,893.701000,884.125000,15.525000,0.017560,,,,59.980692,59.980692,0.000000,0.000000,4068728.000000,4068728
tokio,EXP_DBL_1407,10,10.106706,10.109862,0.047716,882.605000,879.540000,15.442500,0.017557,,,,60.858391,60.858391,0.000000,0.000000,4045544.000000,4045544
tokio,EXP_DBL_1337,10,10.129783,10.098795,0.037952,887.565000,882.375000,15.490000,0.017555,,,,60.907970,60.907970,0.000000,0.000000,4037704.000000,4037704
tokio,EXP_DBL_1008,10,10.063337,10.068710,0.076512,896.705000,883.560000,15.505000,0.017548,,,,59.201399,59.201399,0.000000,0.000000,4041384.000000,4041384
tokio,EXP_DBL_0378,10,9.934519,10.100002,0.047821,895.777000,890.465000,15.605000,0.017525,,,,59.920131,59.920131,0.000000,0.000000,4048216.000000,4048216
tokio,EXP_DBL_0421,10,10.062743,10.042613,0.041837,886.781000,884.920000,15.505000,0.017521,,,,59.104911,59.104911,0.000000,0.000000,4041376.000000,4041376
tokio,EXP_DBL_0699,10,10.154371,10.051191,0.058894,893.995000,878.480000,15.387500,0.017516,,,,58.168598,58.168598,0.000000,0.000000,4042272.000000,4042272
tokio,EXP_DBL_1584,10,10.007472,10.085973,0.022215,895.234000,887.005000,15.500000,0.017475,,,,60.744284,60.744284,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0558,10,10.046284,10.049117,0.052471,885.079000,884.425000,15.442500,0.017460,,,,59.426569,59.426569,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0217,10,10.140072,10.124382,0.090165,894.842000,886.420000,15.465000,0.017447,,,,59.748114,59.748114,0.000000,0.000000,4041512.000000,4041512
tokio,EXP_DBL_0078,10,10.134356,10.033028,0.111322,884.354000,880.905000,15.365000,0.017442,,,,59.236691,59.236691,0.000000,0.000000,4042272.000000,4042272
tokio,EXP_DBL_0043,10,10.148309,10.056647,0.043419,878.625000,873.940000,15.240000,0.017438,,,,59.466024,59.466024,0.000000,0.000000,4042272.000000,4042272
tokio,EXP_DBL_0370,10,10.116629,10.121403,0.061810,894.538000,889.605000,15.495000,0.017418,,,,59.873034,59.873034,0.000000,0.000000,4047992.000000,4047992
tokio,EXP_DBL_0819,10,10.193152,10.186367,0.039957,906.549000,902.115000,15.705000,0.017409,,,,59.355271,59.355271,0.000000,0.000000,4072776.000000,4072776
tokio,EXP_DBL_1270,10,10.086947,10.064583,0.079263,885.711000,878.380000,15.282500,0.017399,,,,60.686423,60.686423,0.000000,0.000000,4050376.000000,4050376
tokio,EXP_DBL_0719,10,10.070490,10.060814,0.038767,898.354000,884.410000,15.385000,0.017396,,,,58.398467,58.398467,0.000000,0.000000,4042272.000000,4042272
tokio,EXP_DBL_0841,10,9.616354,9.432652,0.073189,967.097000,958.415000,16.662500,0.017385,,,,63.053841,63.053841,0.000000,0.000000,4106056.000000,4106056
tokio,EXP_DBL_1538,10,10.123622,10.125355,0.076520,890.507000,890.795000,15.480000,0.017378,,,,61.748957,61.748957,0.000000,0.000000,4044336.000000,4044336
tokio,EXP_DBL_0361,10,10.123749,10.119781,0.076729,883.351000,879.770000,15.280000,0.017368,,,,60.062617,60.062617,0.000000,0.000000,4047896.000000,4047896
tokio,EXP_DBL_1111,10,10.069880,10.047441,0.051256,883.193000,874.670000,15.180000,0.017355,,,,58.704825,58.704825,0.000000,0.000000,4045536.000000,4045536
tokio,EXP_DBL_0981,10,10.227268,10.146359,0.103128,893.681000,886.265000,15.377500,0.017351,,,,59.517213,59.517213,0.000000,0.000000,4046360.000000,4046360
tokio,EXP_DBL_0343,10,10.130192,10.123127,0.042712,888.969000,887.925000,15.400000,0.017344,,,,59.572022,59.572022,0.000000,0.000000,4044024.000000,4044024
tokio,EXP_DBL_1398,10,10.115539,10.095239,0.075721,891.131000,884.230000,15.265000,0.017264,,,,59.097027,59.097027,0.000000,0.000000,4045544.000000,4045544
tokio,EXP_DBL_0220,10,10.168546,10.054267,0.068028,889.118000,879.745000,15.182500,0.017258,,,,58.565938,58.565938,0.000000,0.000000,4048152.000000,4048152
tokio,EXP_DBL_1179,10,10.243252,10.067865,0.092434,882.969000,884.015000,15.242500,0.017242,,,,58.225118,58.225118,0.000000,0.000000,3972216.000000,3972216
tokio,EXP_DBL_1030,10,10.060498,10.039041,0.117021,879.172000,875.310000,15.080000,0.017228,,,,58.733873,58.733873,0.000000,0.000000,4041384.000000,4041384
tokio,EXP_DBL_1036,10,10.140942,10.032578,0.119409,881.863000,882.305000,15.180000,0.017205,,,,58.375174,58.375174,0.000000,0.000000,4040520.000000,4040520
tokio,EXP_DBL_0899,10,9.772723,9.537941,0.713558,963.543000,961.885000,16.545000,0.017201,,,,62.585426,62.585426,0.000000,0.000000,4108264.000000,4108264
tokio,EXP_DBL_1653,10,10.098526,10.104332,0.039141,889.756000,890.245000,15.310000,0.017198,,,,60.722767,60.722767,0.000000,0.000000,4042296.000000,4042296
tokio,EXP_DBL_1082,10,9.955539,10.044232,0.082624,879.097000,876.505000,15.070000,0.017193,,,,58.755459,58.755459,0.000000,0.000000,4047664.000000,4047664
tokio,EXP_DBL_0137,10,10.034335,10.024890,0.051404,885.041000,877.490000,15.082500,0.017188,,,,58.949537,58.949537,0.000000,0.000000,4048344.000000,4048344
tokio,EXP_DBL_1140,10,10.156599,10.037876,0.094160,890.798000,878.490000,15.080000,0.017166,,,,59.183201,59.183201,0.000000,0.000000,4047664.000000,4047664
tokio,EXP_DBL_0844,10,10.272364,10.347154,0.005809,952.628000,944.645000,16.210000,0.017160,,,,61.066434,61.066434,0.000000,0.000000,4095480.000000,4095480
tokio,EXP_DBL_1056,10,10.128857,10.033660,0.061499,883.972000,878.725000,15.075000,0.017156,,,,58.673182,58.673182,0.000000,0.000000,4041384.000000,4041384
tokio,EXP_DBL_1129,10,10.141918,10.042941,0.061880,886.336000,875.895000,15.025000,0.017154,,,,58.473096,58.473096,0.000000,0.000000,4047280.000000,4047280
tokio,EXP_DBL_1344,10,10.163544,10.156392,0.073353,887.132000,886.805000,15.205000,0.017146,,,,60.457287,60.457287,0.000000,0.000000,4045128.000000,4045128
tokio,EXP_DBL_0991,10,10.346865,10.132607,0.145148,893.547000,883.710000,15.140000,0.017132,,,,58.326097,58.326097,0.000000,0.000000,4046360.000000,4046360
tokio,EXP_DBL_1023,10,10.063702,10.041688,0.050607,891.904000,879.160000,15.045000,0.017113,,,,59.738119,59.738119,0.000000,0.000000,4041384.000000,4041384
tokio,EXP_DBL_1579,10,10.122972,10.115206,0.043644,886.411000,884.380000,15.127500,0.017105,,,,60.644734,60.644734,0.000000,0.000000,4041432.000000,4041432
tokio,EXP_DBL_0140,10,10.148195,10.051295,0.046678,885.002000,886.815000,15.125000,0.017055,,,,59.390692,59.390692,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_ABL_009_GVN,10,10.322057,10.304018,0.058782,888.435000,882.570000,15.050000,0.017052,,,,62.842114,62.842114,0.000000,0.000000,4042272.000000,4042272
tokio,EXP_DBL_0882,10,9.915011,9.910359,0.985861,961.032000,960.130000,16.357500,0.017037,,,,61.627099,61.627099,0.000000,0.000000,4108264.000000,4108264
tokio,EXP_DBL_0353,10,10.127121,10.120057,0.027712,892.423000,888.635000,15.140000,0.017037,,,,60.292868,60.292868,0.000000,0.000000,4047896.000000,4047896
tokio,EXP_DBL_0973,10,10.154338,10.139151,0.049558,885.640000,878.240000,14.962500,0.017037,,,,59.079984,59.079984,0.000000,0.000000,4046360.000000,4046360
tokio,EXP_DBL_0816,10,10.073246,10.062880,0.051209,882.496000,881.735000,14.982500,0.016992,,,,59.739963,59.739963,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_1127,10,10.062133,10.051866,0.034859,877.698000,875.120000,14.825000,0.016941,,,,58.572382,58.572382,0.000000,0.000000,4047664.000000,4047664
tokio,EXP_DBL_1284,10,10.084070,10.087157,0.038730,886.897000,879.990000,14.885000,0.016915,,,,60.729052,60.729052,0.000000,0.000000,4050376.000000,4050376
tokio,EXP_DBL_0597,10,10.049921,10.041843,0.078806,883.311000,884.955000,14.952500,0.016896,,,,59.381698,59.381698,0.000000,0.000000,4041016.000000,4041016
tokio,EXP_DBL_0534,10,9.938488,10.014159,0.058637,891.396000,874.925000,14.740000,0.016847,,,,58.866868,58.866868,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_1510,10,10.110938,10.093400,0.039751,888.678000,880.635000,14.827500,0.016837,,,,60.351640,60.351640,0.000000,0.000000,4043712.000000,4043712
tokio,EXP_DBL_1066,10,10.236782,10.046644,0.124719,884.651000,880.350000,14.802500,0.016814,,,,59.196535,59.196535,0.000000,0.000000,4041384.000000,4041384
tokio,EXP_DBL_1396,10,10.181674,10.073390,0.089451,892.411000,884.935000,14.850000,0.016781,,,,59.127811,59.127811,0.000000,0.000000,4045544.000000,4045544
tokio,EXP_DBL_0045,10,9.998705,9.985544,0.045143,877.646000,873.080000,14.645000,0.016774,,,,58.925996,58.925996,0.000000,0.000000,4045008.000000,4045008
tokio,EXP_ABL_004_DeadStoreElimination-initial,10,10.358660,10.361604,0.024975,893.441000,888.835000,14.902500,0.016766,,,,63.553470,63.553470,0.000000,0.000000,4056696.000000,4056696
tokio,EXP_ABL_075_disable-dfa-sched,10,10.044443,10.021661,0.075102,887.586000,883.990000,14.820000,0.016765,,,,59.947807,59.947807,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0580,10,10.069197,10.064113,0.053529,898.407000,893.285000,14.967500,0.016756,,,,58.800670,58.800670,0.000000,0.000000,4064392.000000,4064392
tokio,EXP_DBL_1418,10,10.150427,10.149250,0.054658,882.114000,880.730000,14.735000,0.016730,,,,61.419557,61.419557,0.000000,0.000000,4042528.000000,4042528
tokio,EXP_DBL_0913,10,9.920880,9.542926,0.992050,957.982000,958.020000,16.022500,0.016725,,,,64.011946,64.011946,0.000000,0.000000,4108264.000000,4108264
tokio,EXP_DBL_1481,10,10.124370,10.125593,0.074042,886.501000,882.840000,14.765000,0.016724,,,,60.747922,60.747922,0.000000,0.000000,4042528.000000,4042528
tokio,EXP_DBL_0615,10,10.231457,10.054938,0.070782,891.436000,879.440000,14.707500,0.016724,,,,58.670554,58.670554,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0304,10,10.116261,10.092731,0.062429,904.592000,894.560000,14.957500,0.016721,,,,59.632896,59.632896,0.000000,0.000000,4056696.000000,4056696
tokio,EXP_DBL_0966,10,10.161811,10.133685,0.033546,885.888000,884.525000,14.790000,0.016721,,,,58.415642,58.415642,0.000000,0.000000,4046360.000000,4046360
tokio,EXP_DBL_0030,10,10.055214,10.045285,0.066680,886.071000,875.200000,14.632500,0.016719,,,,58.767836,58.767836,0.000000,0.000000,4042272.000000,4042272
tokio,EXP_DBL_0062,10,10.145256,10.038175,0.079829,880.796000,879.075000,14.695000,0.016716,,,,59.656312,59.656312,0.000000,0.000000,4042272.000000,4042272
tokio,EXP_DBL_1219,10,10.036632,10.036336,0.049433,892.927000,886.680000,14.815000,0.016708,,,,58.718392,58.718392,0.000000,0.000000,4037448.000000,4037448
tokio,EXP_DBL_1347,10,10.153923,10.145781,0.070935,883.303000,880.790000,14.700000,0.016690,,,,60.624832,60.624832,0.000000,0.000000,4045560.000000,4045560
tokio,EXP_DBL_0221,10,10.040545,10.029568,0.053648,895.662000,884.635000,14.762500,0.016688,,,,59.186972,59.186972,0.000000,0.000000,4041304.000000,4041304
tokio,EXP_DBL_0337,10,10.218926,10.108121,0.063245,884.936000,884.740000,14.755000,0.016677,,,,60.839423,60.839423,0.000000,0.000000,4047896.000000,4047896
tokio,EXP_DBL_0843,10,9.960983,10.323521,0.976643,961.282000,957.710000,15.967500,0.016673,,,,59.898003,59.898003,0.000000,0.000000,4100600.000000,4100600
tokio,EXP_DBL_0166,10,10.166892,10.051615,0.062684,883.428000,875.160000,14.570000,0.016648,,,,59.325979,59.325979,0.000000,0.000000,4041368.000000,4041368
tokio,EXP_DBL_0734,10,10.039331,10.023917,0.013149,893.299000,880.795000,14.642500,0.016624,,,,58.204978,58.204978,0.000000,0.000000,4042272.000000,4042272
tokio,EXP_DBL_0124,10,10.140901,10.033895,0.039148,886.690000,878.585000,14.600000,0.016618,,,,59.264394,59.264394,0.000000,0.000000,4043736.000000,4043736
tokio,EXP_DBL_0413,10,10.115488,10.105968,0.047458,892.578000,884.680000,14.700000,0.016616,,,,60.261151,60.261151,0.000000,0.000000,4047896.000000,4047896
tokio,EXP_DBL_1428,10,10.117432,10.113215,0.035183,888.012000,884.500000,14.665000,0.016580,,,,60.360366,60.360366,0.000000,0.000000,3977344.000000,3977344
tokio,EXP_DBL_0403,10,9.928944,10.104316,0.025815,884.962000,884.540000,14.665000,0.016579,,,,60.766342,60.766342,0.000000,0.000000,4047896.000000,4047896
tokio,EXP_DBL_1308,10,9.983107,10.061159,0.039331,884.918000,880.615000,14.590000,0.016568,,,,60.778485,60.778485,0.000000,0.000000,4050608.000000,4050608
tokio,EXP_DBL_0381,10,10.133318,10.121840,0.094183,886.682000,884.475000,14.650000,0.016563,,,,60.040059,60.040059,0.000000,0.000000,4047896.000000,4047896
tokio,EXP_DBL_1565,10,10.136565,10.100330,0.053837,888.757000,887.090000,14.682500,0.016551,,,,61.255628,61.255628,0.000000,0.000000,4044336.000000,4044336
tokio,EXP_DBL_1496,10,10.098404,10.067995,0.064053,883.398000,884.580000,14.627500,0.016536,,,,61.158260,61.158260,0.000000,0.000000,4044400.000000,4044400
tokio,EXP_DBL_0037,10,10.118384,10.013751,0.074418,881.082000,885.720000,14.632500,0.016520,,,,58.738022,58.738022,0.000000,0.000000,4042256.000000,4042256
tokio,EXP_DBL_1138,10,10.046137,10.028724,0.035089,888.920000,879.375000,14.525000,0.016517,,,,58.682511,58.682511,0.000000,0.000000,4047664.000000,4047664
tokio,EXP_DBL_1181,10,9.951523,10.022107,0.039262,894.405000,880.535000,14.535000,0.016507,,,,58.474045,58.474045,0.000000,0.000000,4037528.000000,4037528
tokio,EXP_DBL_0696,10,10.151869,10.050339,0.066088,884.894000,875.510000,14.440000,0.016493,,,,58.050771,58.050771,0.000000,0.000000,4040064.000000,4040064
tokio,EXP_DBL_0934,10,10.172550,10.161915,0.080056,884.080000,881.025000,14.527500,0.016489,,,,62.542092,62.542092,0.000000,0.000000,4046360.000000,4046360
tokio,EXP_DBL_1590,10,10.175086,10.096782,0.093498,883.502000,878.830000,14.482500,0.016479,,,,58.527468,58.527468,0.000000,0.000000,4034136.000000,4034136
tokio,EXP_DBL_1567,10,10.085277,10.103438,0.040126,891.941000,889.660000,14.652500,0.016470,,,,60.527554,60.527554,0.000000,0.000000,4044336.000000,4044336
tokio,EXP_DBL_0083,10,10.040428,10.035438,0.042806,884.603000,881.485000,14.512500,0.016464,,,,58.960930,58.960930,0.000000,0.000000,4042272.000000,4042272
tokio,EXP_DBL_1057,10,10.027885,10.012500,0.055916,885.332000,876.080000,14.377500,0.016411,,,,58.981810,58.981810,0.000000,0.000000,4041384.000000,4041384
tokio,EXP_DBL_1610,10,10.095814,10.098991,0.021363,887.176000,886.110000,14.537500,0.016406,,,,60.693944,60.693944,0.000000,0.000000,4041720.000000,4041720
tokio,EXP_DBL_0147,10,10.078543,10.074302,0.062293,894.658000,895.095000,14.680000,0.016400,,,,59.354733,59.354733,0.000000,0.000000,4061824.000000,4061824
tokio,EXP_DBL_0100,10,10.067058,10.069740,0.061157,880.877000,877.305000,14.370000,0.016380,,,,58.496264,58.496264,0.000000,0.000000,3975992.000000,3975992
tokio,EXP_DBL_0713,10,10.061667,10.044475,0.087940,881.280000,879.470000,14.402500,0.016376,,,,59.161298,59.161298,0.000000,0.000000,4042272.000000,4042272
tokio,EXP_DBL_1536,10,10.120034,10.096035,0.039653,885.421000,884.880000,14.490000,0.016375,,,,60.953977,60.953977,0.000000,0.000000,4044336.000000,4044336
tokio,EXP_DBL_0924,10,10.265113,10.246852,0.093763,895.098000,892.390000,14.602500,0.016363,,,,61.933697,61.933697,0.000000,0.000000,4042856.000000,4042856
tokio,EXP_DBL_0387,10,9.966940,10.119309,0.077704,899.824000,888.775000,14.542500,0.016362,,,,59.850479,59.850479,0.000000,0.000000,4047896.000000,4047896
tokio,EXP_DBL_0141,10,9.839817,10.015773,0.053334,885.450000,881.430000,14.415000,0.016354,,,,58.902504,58.902504,0.000000,0.000000,4041368.000000,4041368
